Implementation smell,Namespace,Class,File,Method,Description
Long Method,BitMiracle.dJpeg,Program,C:\repos\BitMiracle_libjpeg.net\dJpeg\Program.cs,Main,The method has 137 lines of code.
Long Method,BitMiracle.dJpeg,Program,C:\repos\BitMiracle_libjpeg.net\dJpeg\Program.cs,parse_switches,The method has 154 lines of code.
Complex Method,BitMiracle.dJpeg,bmp_dest_struct,C:\repos\BitMiracle_libjpeg.net\dJpeg\bmp_dest_struct.cs,write_colormap,Cyclomatic complexity of the method is 8
Complex Method,BitMiracle.dJpeg,Program,C:\repos\BitMiracle_libjpeg.net\dJpeg\Program.cs,Main,Cyclomatic complexity of the method is 9
Long Statement,BitMiracle.dJpeg,Program,C:\repos\BitMiracle_libjpeg.net\dJpeg\Program.cs,Main,The length of the statement  "            cinfo.jpeg_set_marker_processor((int)JPEG_MARKER.COM' new jpeg_decompress_struct.jpeg_marker_parser_method(print_text_marker)); " is 127.
Long Statement,BitMiracle.dJpeg,Program,C:\repos\BitMiracle_libjpeg.net\dJpeg\Program.cs,parse_switches,The length of the statement  "                        Console.Write(string.Format("Bit Miracle's DJPEG' version {0}\n{1}\n"' jpeg_common_struct.Version' jpeg_common_struct.Copyright)); " is 130.
Long Statement,BitMiracle.dJpeg,Program,C:\repos\BitMiracle_libjpeg.net\dJpeg\Program.cs,usage,The length of the statement  "            Console.WriteLine("  -dct int       Use integer DCT method {0}"' (JpegConstants.JDCT_DEFAULT == J_DCT_METHOD.JDCT_ISLOW) ? " (default)" : ""); " is 142.
Long Statement,BitMiracle.dJpeg,Program,C:\repos\BitMiracle_libjpeg.net\dJpeg\Program.cs,usage,The length of the statement  "            Console.WriteLine("  -dct fast      Use fast integer DCT (less accurate) {0}"' (JpegConstants.JDCT_DEFAULT == J_DCT_METHOD.JDCT_IFAST) ? " (default)" : ""); " is 156.
Long Statement,BitMiracle.dJpeg,Program,C:\repos\BitMiracle_libjpeg.net\dJpeg\Program.cs,usage,The length of the statement  "            Console.WriteLine("  -dct float     Use floating-point DCT method {0}"' (JpegConstants.JDCT_DEFAULT == J_DCT_METHOD.JDCT_FLOAT) ? " (default)" : ""); " is 149.
Complex Conditional,BitMiracle.dJpeg,Program,C:\repos\BitMiracle_libjpeg.net\dJpeg\Program.cs,parse_switches,The conditional expression  "cdjpeg_utils.keymatch(arg' "colors"' 1) ||                           cdjpeg_utils.keymatch(arg' "colours"' 1) ||                           cdjpeg_utils.keymatch(arg' "quantize"' 1) ||                           cdjpeg_utils.keymatch(arg' "quantise"' 1)"  is complex.
Magic Number,BitMiracle.dJpeg,bmp_dest_struct,C:\repos\BitMiracle_libjpeg.net\dJpeg\bmp_dest_struct.cs,bmp_dest_struct,The following statement contains a magic number: while ((row_width & 3) != 0)                  row_width++;
Magic Number,BitMiracle.dJpeg,bmp_dest_struct,C:\repos\BitMiracle_libjpeg.net\dJpeg\bmp_dest_struct.cs,put_24bit_rows,The following statement contains a magic number: for (int col = cinfo.Output_width; col > 0; col--)              {                  image_ptr[0][imageIndex + 2] = buffer[0][bufferIndex];   /* can omit GETJSAMPLE() safely */                  bufferIndex++;                  image_ptr[0][imageIndex + 1] = buffer[0][bufferIndex];                  bufferIndex++;                  image_ptr[0][imageIndex] = buffer[0][bufferIndex];                  bufferIndex++;                  imageIndex += 3;              }
Magic Number,BitMiracle.dJpeg,bmp_dest_struct,C:\repos\BitMiracle_libjpeg.net\dJpeg\bmp_dest_struct.cs,put_24bit_rows,The following statement contains a magic number: for (int col = cinfo.Output_width; col > 0; col--)              {                  image_ptr[0][imageIndex + 2] = buffer[0][bufferIndex];   /* can omit GETJSAMPLE() safely */                  bufferIndex++;                  image_ptr[0][imageIndex + 1] = buffer[0][bufferIndex];                  bufferIndex++;                  image_ptr[0][imageIndex] = buffer[0][bufferIndex];                  bufferIndex++;                  imageIndex += 3;              }
Magic Number,BitMiracle.dJpeg,bmp_dest_struct,C:\repos\BitMiracle_libjpeg.net\dJpeg\bmp_dest_struct.cs,write_bmp_header,The following statement contains a magic number: if (cinfo.Out_color_space == J_COLOR_SPACE.JCS_RGB)              {                  if (cinfo.Quantize_colors)                  {                      /* Colormapped RGB */                      bits_per_pixel = 8;                      cmap_entries = 256;                  }                  else                  {                      /* Unquantized' full color RGB */                      bits_per_pixel = 24;                      cmap_entries = 0;                  }              }              else              {                  /* Grayscale output.  We need to fake a 256-entry colormap. */                  bits_per_pixel = 8;                  cmap_entries = 256;              }
Magic Number,BitMiracle.dJpeg,bmp_dest_struct,C:\repos\BitMiracle_libjpeg.net\dJpeg\bmp_dest_struct.cs,write_bmp_header,The following statement contains a magic number: if (cinfo.Out_color_space == J_COLOR_SPACE.JCS_RGB)              {                  if (cinfo.Quantize_colors)                  {                      /* Colormapped RGB */                      bits_per_pixel = 8;                      cmap_entries = 256;                  }                  else                  {                      /* Unquantized' full color RGB */                      bits_per_pixel = 24;                      cmap_entries = 0;                  }              }              else              {                  /* Grayscale output.  We need to fake a 256-entry colormap. */                  bits_per_pixel = 8;                  cmap_entries = 256;              }
Magic Number,BitMiracle.dJpeg,bmp_dest_struct,C:\repos\BitMiracle_libjpeg.net\dJpeg\bmp_dest_struct.cs,write_bmp_header,The following statement contains a magic number: if (cinfo.Out_color_space == J_COLOR_SPACE.JCS_RGB)              {                  if (cinfo.Quantize_colors)                  {                      /* Colormapped RGB */                      bits_per_pixel = 8;                      cmap_entries = 256;                  }                  else                  {                      /* Unquantized' full color RGB */                      bits_per_pixel = 24;                      cmap_entries = 0;                  }              }              else              {                  /* Grayscale output.  We need to fake a 256-entry colormap. */                  bits_per_pixel = 8;                  cmap_entries = 256;              }
Magic Number,BitMiracle.dJpeg,bmp_dest_struct,C:\repos\BitMiracle_libjpeg.net\dJpeg\bmp_dest_struct.cs,write_bmp_header,The following statement contains a magic number: if (cinfo.Out_color_space == J_COLOR_SPACE.JCS_RGB)              {                  if (cinfo.Quantize_colors)                  {                      /* Colormapped RGB */                      bits_per_pixel = 8;                      cmap_entries = 256;                  }                  else                  {                      /* Unquantized' full color RGB */                      bits_per_pixel = 24;                      cmap_entries = 0;                  }              }              else              {                  /* Grayscale output.  We need to fake a 256-entry colormap. */                  bits_per_pixel = 8;                  cmap_entries = 256;              }
Magic Number,BitMiracle.dJpeg,bmp_dest_struct,C:\repos\BitMiracle_libjpeg.net\dJpeg\bmp_dest_struct.cs,write_bmp_header,The following statement contains a magic number: if (cinfo.Out_color_space == J_COLOR_SPACE.JCS_RGB)              {                  if (cinfo.Quantize_colors)                  {                      /* Colormapped RGB */                      bits_per_pixel = 8;                      cmap_entries = 256;                  }                  else                  {                      /* Unquantized' full color RGB */                      bits_per_pixel = 24;                      cmap_entries = 0;                  }              }              else              {                  /* Grayscale output.  We need to fake a 256-entry colormap. */                  bits_per_pixel = 8;                  cmap_entries = 256;              }
Magic Number,BitMiracle.dJpeg,bmp_dest_struct,C:\repos\BitMiracle_libjpeg.net\dJpeg\bmp_dest_struct.cs,write_bmp_header,The following statement contains a magic number: int headersize = 14 + 40 + cmap_entries * 4;
Magic Number,BitMiracle.dJpeg,bmp_dest_struct,C:\repos\BitMiracle_libjpeg.net\dJpeg\bmp_dest_struct.cs,write_bmp_header,The following statement contains a magic number: int headersize = 14 + 40 + cmap_entries * 4;
Magic Number,BitMiracle.dJpeg,bmp_dest_struct,C:\repos\BitMiracle_libjpeg.net\dJpeg\bmp_dest_struct.cs,write_bmp_header,The following statement contains a magic number: int headersize = 14 + 40 + cmap_entries * 4;
Magic Number,BitMiracle.dJpeg,bmp_dest_struct,C:\repos\BitMiracle_libjpeg.net\dJpeg\bmp_dest_struct.cs,write_bmp_header,The following statement contains a magic number: byte[] bmpfileheader = new byte[14];
Magic Number,BitMiracle.dJpeg,bmp_dest_struct,C:\repos\BitMiracle_libjpeg.net\dJpeg\bmp_dest_struct.cs,write_bmp_header,The following statement contains a magic number: byte[] bmpinfoheader = new byte[40];
