Implementation smell,Namespace,Class,File,Method,Description
Long Method,HostsFileEditor,AboutForm,D:\research\architectureSmells\repos1\scottlerch_HostsFileEditor\src\AboutForm.cs,InitializeComponent,The method has 144 lines of code.
Long Method,HostsFileEditor,MainForm,D:\research\architectureSmells\repos1\scottlerch_HostsFileEditor\src\MainForm.cs,InitializeComponent,The method has 1141 lines of code.
Complex Method,HostsFileEditor.Controls,ToolStripSpringTextBox,D:\research\architectureSmells\repos1\scottlerch_HostsFileEditor\src\Controls\ToolStripSpringTextBox.cs,GetPreferredSize,Cyclomatic complexity of the method is 8
Long Identifier,HostsFileEditor,MainForm,D:\research\architectureSmells\repos1\scottlerch_HostsFileEditor\src\MainForm.cs,,The length of the parameter insertRowAboveToolStripMenuItem is 31.
Long Identifier,HostsFileEditor,MainForm,D:\research\architectureSmells\repos1\scottlerch_HostsFileEditor\src\MainForm.cs,,The length of the parameter insertRowBelowToolStripMenuItem is 31.
Long Identifier,HostsFileEditor,MainForm,D:\research\architectureSmells\repos1\scottlerch_HostsFileEditor\src\MainForm.cs,,The length of the parameter fileNameDataGridViewTextBoxColumn is 33.
Long Statement,HostsFileEditor,AboutForm,D:\research\architectureSmells\repos1\scottlerch_HostsFileEditor\src\AboutForm.cs,InitializeComponent,The length of the statement  "            System.ComponentModel.ComponentResourceManager resources = new System.ComponentModel.ComponentResourceManager(typeof(AboutForm)); " is 129.
Long Statement,HostsFileEditor,AboutForm,D:\research\architectureSmells\repos1\scottlerch_HostsFileEditor\src\AboutForm.cs,InitializeComponent,The length of the statement  "            this.tableLayoutPanel.ColumnStyles.Add(new System.Windows.Forms.ColumnStyle(System.Windows.Forms.SizeType.Percent' 33F)); " is 121.
Long Statement,HostsFileEditor,AboutForm,D:\research\architectureSmells\repos1\scottlerch_HostsFileEditor\src\AboutForm.cs,InitializeComponent,The length of the statement  "            this.tableLayoutPanel.ColumnStyles.Add(new System.Windows.Forms.ColumnStyle(System.Windows.Forms.SizeType.Percent' 67F)); " is 121.
Long Statement,HostsFileEditor,AboutForm,D:\research\architectureSmells\repos1\scottlerch_HostsFileEditor\src\AboutForm.cs,InitializeComponent,The length of the statement  "            this.okButton.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right))); " is 147.
