Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,Manos,Manos,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Manos' Manos.Http,Manos.DeleteAttribute' Manos.HttpMethodAttribute' Manos.ManosModule' Manos.AppHost' Manos.Http.HttpCookie' Manos.Http.HttpFormDataHandler' Manos.Http.HttpEntity
Cyclic Dependency,Manos,Manos,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Manos' Manos.Collections' Manos.Http,Manos.DeleteAttribute' Manos.HttpMethodAttribute' Manos.ManosModule' Manos.AppHost' Manos.Collections.DataDictionary' Manos.Http.HttpCookie' Manos.Http.HttpFormDataHandler' Manos.Http.HttpEntity
Cyclic Dependency,Manos,Manos,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Manos' Manos.Collections' Manos.Http' Manos.Routing,Manos.DeleteAttribute' Manos.HttpMethodAttribute' Manos.ManosModule' Manos.AppHost' Manos.Collections.DataDictionary' Manos.Http.HttpCookie' Manos.Http.HttpFormDataHandler' Manos.Http.HttpEntity' Manos.Routing.RouteHandler' Manos.Routing.ActionTarget
Cyclic Dependency,Manos,Manos.Http,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Manos.Http' Manos' Manos.Routing' Manos' Manos.Collections,Manos.Http.HttpCookie' Manos.Http.HttpFormDataHandler' Manos.Http.HttpEntity' Manos.DeleteAttribute' Manos.HttpMethodAttribute' Manos.ManosModule' Manos.AppHost' Manos.Routing.RouteHandler' Manos.Routing.ActionTarget' Manos.Collections.DataDictionary
Cyclic Dependency,Manos,Manos.Routing,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Manos.Routing' Manos,Manos.Routing.RouteHandler' Manos.Routing.ActionTarget' Manos.DeleteAttribute' Manos.HttpMethodAttribute' Manos.ManosModule' Manos.AppHost
Cyclic Dependency,Manos,Manos.Routing,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Manos.Routing' Manos' Manos.Http,Manos.Routing.RouteHandler' Manos.Routing.ActionTarget' Manos.DeleteAttribute' Manos.HttpMethodAttribute' Manos.ManosModule' Manos.AppHost' Manos.Http.HttpCookie' Manos.Http.HttpFormDataHandler' Manos.Http.HttpEntity
Cyclic Dependency,Manos,Manos.Caching,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Manos.Caching' Manos,Manos.Caching.ManosInProcCache' Manos.DeleteAttribute' Manos.HttpMethodAttribute' Manos.ManosModule' Manos.AppHost
Cyclic Dependency,Manos,Manos.Caching,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Manos.Caching' Manos' Manos.Http' Manos,Manos.Caching.ManosInProcCache' Manos.DeleteAttribute' Manos.HttpMethodAttribute' Manos.ManosModule' Manos.AppHost' Manos.Http.HttpCookie' Manos.Http.HttpFormDataHandler' Manos.Http.HttpEntity
Cyclic Dependency,Manos,Manos.Caching,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Manos.Caching' Manos' Manos.Collections' Manos.Http' Manos,Manos.Caching.ManosInProcCache' Manos.DeleteAttribute' Manos.HttpMethodAttribute' Manos.ManosModule' Manos.AppHost' Manos.Collections.DataDictionary' Manos.Http.HttpCookie' Manos.Http.HttpFormDataHandler' Manos.Http.HttpEntity
Cyclic Dependency,Manos,Manos.Templates,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Manos.Templates' Manos,Manos.Templates.ITemplatePage' Manos.Templates.ManosTemplate' Manos.DeleteAttribute' Manos.HttpMethodAttribute' Manos.ManosModule' Manos.AppHost
