Project,Namespace,Ca types,Ce types
OpenNLP,OpenNLP.Tools.Chunker,OpenNLP.Tools.Parser.IParserChunker' OpenNLP.Tools.Parser.ChunkContextGenerator' OpenNLP.Tools.Parser.EnglishTreebankParser,OpenNLP.Tools.Util.Sequence' OpenNLP.Tools.PartsOfSpeech' OpenNLP.Tools.TaggedWord' OpenNLP.Tools.Util.IBeamSearchContextGenerator' OpenNLP.Tools.Util.BeamSearch
OpenNLP,OpenNLP.Tools.Coreference,OpenNLP.Tools.Lang.English.TreebankLinker' OpenNLP.Tools.Coreference.Resolver.CommonNounResolver' OpenNLP.Tools.Coreference.Resolver.AbstractResolver' OpenNLP.Tools.Coreference.Resolver.IResolver' OpenNLP.Tools.Lang.English.CoreferenceParse' OpenNLP.Tools.Coreference.Resolver.DefiniteNounResolver' OpenNLP.Tools.Coreference.Resolver.PerfectResolver' OpenNLP.Tools.Coreference.Resolver.SpeechPronounResolver' OpenNLP.Tools.Coreference.Resolver.IsAResolver' OpenNLP.Tools.Coreference.Resolver.PluralPronounResolver' OpenNLP.Tools.Coreference.Resolver.PluralNounResolver' OpenNLP.Tools.Coreference.Resolver.ProperNounResolver' OpenNLP.Tools.Coreference.Resolver.SingularPronounResolver' OpenNLP.Tools.Coreference.Resolver.MaximumEntropyResolver' OpenNLP.Tools.Coreference.Similarity.GenderModel' OpenNLP.Tools.Coreference.Mention.AbstractMentionFinder' OpenNLP.Tools.Coreference.Similarity.NumberModel,OpenNLP.Tools.Coreference.Mention.IHeadFinder' OpenNLP.Tools.Coreference.Mention.Mention' OpenNLP.Tools.Coreference.Mention.MentionContext' OpenNLP.Tools.Coreference.Mention.IMentionFinder' OpenNLP.Tools.Coreference.Mention.IParse' OpenNLP.Tools.Coreference.Resolver.AbstractResolver' OpenNLP.Tools.Coreference.Similarity.Gender' OpenNLP.Tools.Coreference.Similarity.Number' OpenNLP.Tools.Coreference.Mention.PennTreebankHeadFinder' OpenNLP.Tools.Coreference.Mention.ShallowParseMentionFinder' OpenNLP.Tools.Coreference.Resolver.CommonNounResolver' OpenNLP.Tools.Coreference.Resolver.DefiniteNounResolver' OpenNLP.Tools.Coreference.Resolver.FixedNonReferentialResolver' OpenNLP.Tools.Coreference.Resolver.IsAResolver' OpenNLP.Tools.Coreference.Resolver.MaximumEntropyResolver' OpenNLP.Tools.Coreference.Resolver.INonReferentialResolver' OpenNLP.Tools.Coreference.Resolver.PerfectResolver' OpenNLP.Tools.Coreference.Resolver.PluralNounResolver' OpenNLP.Tools.Coreference.Resolver.PluralPronounResolver' OpenNLP.Tools.Coreference.Resolver.ProperNounResolver' OpenNLP.Tools.Coreference.Resolver.ResolverMode' OpenNLP.Tools.Coreference.Resolver.SingularPronounResolver' OpenNLP.Tools.Coreference.Resolver.SpeechPronounResolver' OpenNLP.Tools.Coreference.Similarity.MaximumEntropyCompatibilityModel' OpenNLP.Tools.Coreference.Similarity.SimilarityModel' OpenNLP.Tools.Coreference.Similarity.GenderEnum' OpenNLP.Tools.Coreference.Similarity.NumberEnum' OpenNLP.Tools.Util.Set<T>
OpenNLP,OpenNLP.Tools.Coreference.Mention,OpenNLP.Tools.Lang.English.TreebankLinker' OpenNLP.Tools.Lang.English.CoreferenceParse' OpenNLP.Tools.Coreference.Similarity.Context' OpenNLP.Tools.Coreference.ILinker' OpenNLP.Tools.Coreference.AbstractLinker' OpenNLP.Tools.Coreference.DiscourseEntity' OpenNLP.Tools.Coreference.DefaultLinker' OpenNLP.Tools.Coreference.DiscourseModel' OpenNLP.Tools.Coreference.Resolver.CommonNounResolver' OpenNLP.Tools.Coreference.Resolver.DefiniteNounResolver' OpenNLP.Tools.Coreference.Resolver.FixedNonReferentialResolver' OpenNLP.Tools.Coreference.Resolver.INonReferentialResolver' OpenNLP.Tools.Coreference.DiscourseElement' OpenNLP.Tools.Coreference.Resolver.PerfectResolver' OpenNLP.Tools.Coreference.Resolver.IsAResolver' OpenNLP.Tools.Coreference.Resolver.PluralNounResolver' OpenNLP.Tools.Coreference.Resolver.PluralPronounResolver' OpenNLP.Tools.Coreference.Resolver.SpeechPronounResolver' OpenNLP.Tools.Coreference.Resolver.DefaultNonReferentialResolver' OpenNLP.Tools.Coreference.Resolver.IResolver' OpenNLP.Tools.Coreference.Resolver.SingularPronounResolver' OpenNLP.Tools.Coreference.Resolver.ProperNounResolver' OpenNLP.Tools.Coreference.Resolver.AbstractResolver' OpenNLP.Tools.Coreference.Resolver.MaximumEntropyResolver,OpenNLP.Tools.Coreference.Linker' OpenNLP.Tools.PartsOfSpeech' OpenNLP.Tools.Util.HashSet<T>' OpenNLP.Tools.Util.Set<T>' OpenNLP.Tools.Util.Span' OpenNLP.Tools.NameFind.EnglishNameFinder' OpenNLP.Tools.Parser.MaximumEntropyParser' OpenNLP.Tools.Parser.Parse' OpenNLP.Tools.Trees.AbstractCollinsHeadFinder' OpenNLP.Tools.Trees.CoordinationTransformer' OpenNLP.Tools.Coreference.Similarity.Context' OpenNLP.Tools.Coreference.Similarity.GenderEnum' OpenNLP.Tools.Coreference.Similarity.NumberEnum
OpenNLP,OpenNLP.Tools.Coreference.Resolver,OpenNLP.Tools.Coreference.AbstractLinker' OpenNLP.Tools.Coreference.DefaultLinker' OpenNLP.Tools.Coreference.Similarity.SimilarityModel,OpenNLP.Tools.Coreference.DiscourseEntity' OpenNLP.Tools.Coreference.DiscourseModel' OpenNLP.Tools.Coreference.Linker' OpenNLP.Tools.Coreference.Mention.MentionContext' OpenNLP.Tools.Coreference.Mention.IParse' OpenNLP.Tools.PartsOfSpeech' OpenNLP.Tools.Util.CountedSet<T>' OpenNLP.Tools.Util.CollectionEventReader' OpenNLP.Tools.Coreference.Similarity.GenderEnum' OpenNLP.Tools.Coreference.Similarity.NumberEnum' OpenNLP.Tools.Coreference.Similarity.ITestSimilarityModel' OpenNLP.Tools.Util.HashSet<T>' OpenNLP.Tools.Util.Set<T>' OpenNLP.Tools.Util.StringTokenizer
OpenNLP,OpenNLP.Tools.Coreference.Similarity,OpenNLP.Tools.Coreference.Mention.MentionContext' OpenNLP.Tools.Coreference.DefaultLinker' OpenNLP.Tools.Coreference.AbstractLinker' OpenNLP.Tools.Coreference.Resolver.MaximumEntropyResolver' OpenNLP.Tools.Coreference.DiscourseEntity,OpenNLP.Tools.Coreference.Mention.IDictionary' OpenNLP.Tools.Coreference.Mention.DictionaryFactory' OpenNLP.Tools.Coreference.Mention.IHeadFinder' OpenNLP.Tools.Coreference.Mention.Mention' OpenNLP.Tools.Coreference.Mention.IParse' OpenNLP.Tools.PartsOfSpeech' OpenNLP.Tools.Util.HashSet<T>' OpenNLP.Tools.Util.Set<T>' OpenNLP.Tools.Util.Span' OpenNLP.Tools.Coreference.Linker' OpenNLP.Tools.Util.CollectionEventReader' OpenNLP.Tools.Util.HashList<TKey;TValue>' OpenNLP.Tools.Coreference.Resolver.AbstractResolver
OpenNLP,OpenNLP.Tools.Lang.English,,OpenNLP.Tools.Coreference.DefaultLinker' OpenNLP.Tools.Coreference.DiscourseEntity' OpenNLP.Tools.Coreference.LinkerMode' OpenNLP.Tools.Coreference.Mention.DefaultParse' OpenNLP.Tools.Coreference.Mention.Mention' OpenNLP.Tools.Coreference.Mention.PennTreebankMentionFinder' OpenNLP.Tools.Parser.Parse' OpenNLP.Tools.Coreference.Mention.MentionContext' OpenNLP.Tools.Parser.MaximumEntropyParser' OpenNLP.Tools.Util.Span
OpenNLP,OpenNLP.Tools.NameFind,OpenNLP.Tools.Coreference.Mention.DefaultParse,OpenNLP.Tools.Util.Sequence' OpenNLP.Tools.Parser.Parse' OpenNLP.Tools.Trees.CoordinationTransformer' OpenNLP.Tools.Util.Span' OpenNLP.Tools.Util.IBeamSearchContextGenerator' OpenNLP.Tools.Util.BeamSearch
OpenNLP,OpenNLP.Tools.Parser,OpenNLP.Tools.Coreference.Mention.DefaultParse' OpenNLP.Tools.Lang.English.CoreferenceParse' OpenNLP.Tools.NameFind.EnglishNameFinder' OpenNLP.Tools.Trees.ParseTree' OpenNLP.Tools.Lang.English.TreebankLinker,OpenNLP.Tools.PartsOfSpeech' OpenNLP.Tools.Chunker.IChunkerContextGenerator' OpenNLP.Tools.Trees.AbstractCollinsHeadFinder' OpenNLP.Tools.Trees.CoordinationTransformer' OpenNLP.Tools.Util.StringTokenizer' OpenNLP.Tools.Chunker.MaximumEntropyChunker' OpenNLP.Tools.PosTagger.DefaultPosContextGenerator' OpenNLP.Tools.PosTagger.MaximumEntropyPosTagger' OpenNLP.Tools.PosTagger.PosLookupList' OpenNLP.Tools.Tokenize.EnglishMaximumEntropyTokenizer' OpenNLP.Tools.Util.Sequence' OpenNLP.Tools.Util.Span' OpenNLP.Tools.Chunker.IChunker' OpenNLP.Tools.PosTagger.IPosTagger' OpenNLP.Tools.Util.SortedSet<T>' OpenNLP.Tools.Util.TreeSet<T>' OpenNLP.Tools.Util.HashSet<T>' OpenNLP.Tools.PosTagger.IPosContextGenerator
OpenNLP,OpenNLP.Tools,OpenNLP.Tools.Coreference.Resolver.CommonNounResolver' OpenNLP.Tools.Coreference.Resolver.DefiniteNounResolver' OpenNLP.Tools.Chunker.EnglishTreebankChunker' OpenNLP.Tools.Coreference.Mention.AbstractParse' OpenNLP.Tools.Coreference.Resolver.PluralNounResolver' OpenNLP.Tools.Coreference.Resolver.IsAResolver' OpenNLP.Tools.Coreference.Resolver.AbstractResolver' OpenNLP.Tools.Coreference.Resolver.PluralPronounResolver' OpenNLP.Tools.Coreference.Resolver.ProperNounResolver' OpenNLP.Tools.Coreference.Similarity.Context' OpenNLP.Tools.Coreference.Similarity.SimilarityModel' OpenNLP.Tools.Coreference.Mention.PennTreebankHeadFinder' OpenNLP.Tools.Parser.EnglishHeadRules' OpenNLP.Tools.Coreference.Resolver.SingularPronounResolver' OpenNLP.Tools.Coreference.Resolver.MaximumEntropyResolver' OpenNLP.Tools.Parser.BuildContextGenerator' OpenNLP.Tools.Trees.PennTreebankLanguagePack' OpenNLP.Tools.Coreference.Mention.AbstractMentionFinder' OpenNLP.Tools.Coreference.Resolver.SpeechPronounResolver' OpenNLP.Tools.Trees.EnglishGrammaticalStructure' OpenNLP.Tools.Trees.CollinsHeadFinder' OpenNLP.Tools.Trees.SemanticHeadFinder' OpenNLP.Tools.Trees.ModCollinsHeadFinder' OpenNLP.Tools.Trees.CoordinationTransformer' OpenNLP.Tools.Chunker.SentenceChunk' OpenNLP.Tools.PosTagger.IPosTagger' OpenNLP.Tools.PosTagger.MaximumEntropyPosTagger,
OpenNLP,OpenNLP.Tools.PosTagger,OpenNLP.Tools.Parser.EnglishTreebankParser' OpenNLP.Tools.Parser.ParserEventReader' OpenNLP.Tools.Parser.IParserTagger,OpenNLP.Tools.Util.IBeamSearchContextGenerator' OpenNLP.Tools.TaggedWord' OpenNLP.Tools.Util.BeamSearch' OpenNLP.Tools.Util.Sequence' OpenNLP.Tools.Util.StringTokenizer' OpenNLP.Tools.Util.Set<T>
