Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,OpenNLP,OpenNLP.Tools.Coreference,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: OpenNLP.Tools.Coreference' OpenNLP.Tools.Coreference.Mention,OpenNLP.Tools.Coreference.AbstractLinker' OpenNLP.Tools.Coreference.Mention.AbstractMentionFinder' OpenNLP.Tools.Coreference.Mention.DefaultParse' OpenNLP.Tools.Coreference.Mention.MentionContext' OpenNLP.Tools.Coreference.Mention.WordnetDictionary
Cyclic Dependency,OpenNLP,OpenNLP.Tools.Coreference,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: OpenNLP.Tools.Coreference' OpenNLP.Tools.Coreference.Similarity' OpenNLP.Tools.Coreference.Mention,OpenNLP.Tools.Coreference.AbstractLinker' OpenNLP.Tools.Coreference.Similarity.Context' OpenNLP.Tools.Coreference.Similarity.GenderModel' OpenNLP.Tools.Coreference.Similarity.SimilarityModel' OpenNLP.Tools.Coreference.Mention.AbstractMentionFinder' OpenNLP.Tools.Coreference.Mention.DefaultParse' OpenNLP.Tools.Coreference.Mention.MentionContext' OpenNLP.Tools.Coreference.Mention.WordnetDictionary
Cyclic Dependency,OpenNLP,OpenNLP.Tools.Coreference,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: OpenNLP.Tools.Coreference' OpenNLP.Tools.Coreference.Mention' OpenNLP.Tools.Coreference.Similarity' OpenNLP.Tools.Coreference.Mention,OpenNLP.Tools.Coreference.AbstractLinker' OpenNLP.Tools.Coreference.Mention.AbstractMentionFinder' OpenNLP.Tools.Coreference.Mention.DefaultParse' OpenNLP.Tools.Coreference.Mention.MentionContext' OpenNLP.Tools.Coreference.Mention.WordnetDictionary' OpenNLP.Tools.Coreference.Similarity.Context' OpenNLP.Tools.Coreference.Similarity.GenderModel' OpenNLP.Tools.Coreference.Similarity.SimilarityModel
Cyclic Dependency,OpenNLP,OpenNLP.Tools.Coreference,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: OpenNLP.Tools.Coreference' OpenNLP.Tools.Coreference.Similarity' OpenNLP.Tools.Coreference.Mention' OpenNLP.Tools.Coreference.Similarity' OpenNLP.Tools.Coreference.Mention,OpenNLP.Tools.Coreference.AbstractLinker' OpenNLP.Tools.Coreference.Similarity.Context' OpenNLP.Tools.Coreference.Similarity.GenderModel' OpenNLP.Tools.Coreference.Similarity.SimilarityModel' OpenNLP.Tools.Coreference.Mention.AbstractMentionFinder' OpenNLP.Tools.Coreference.Mention.DefaultParse' OpenNLP.Tools.Coreference.Mention.MentionContext' OpenNLP.Tools.Coreference.Mention.WordnetDictionary
Cyclic Dependency,OpenNLP,OpenNLP.Tools.Coreference.Mention,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: OpenNLP.Tools.Coreference.Mention' OpenNLP.Tools.Coreference.Resolver' OpenNLP.Tools.Coreference,OpenNLP.Tools.Coreference.Mention.AbstractMentionFinder' OpenNLP.Tools.Coreference.Mention.DefaultParse' OpenNLP.Tools.Coreference.Mention.MentionContext' OpenNLP.Tools.Coreference.Mention.WordnetDictionary' OpenNLP.Tools.Coreference.Resolver.AbstractResolver' OpenNLP.Tools.Coreference.Resolver.DefaultNonReferentialResolver' OpenNLP.Tools.Coreference.Resolver.MaximumEntropyResolver' OpenNLP.Tools.Coreference.AbstractLinker
Cyclic Dependency,OpenNLP,OpenNLP.Tools.Coreference.Mention,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: OpenNLP.Tools.Coreference.Mention' OpenNLP.Tools.Coreference' OpenNLP.Tools.Coreference.Resolver' OpenNLP.Tools.Coreference,OpenNLP.Tools.Coreference.Mention.AbstractMentionFinder' OpenNLP.Tools.Coreference.Mention.DefaultParse' OpenNLP.Tools.Coreference.Mention.MentionContext' OpenNLP.Tools.Coreference.Mention.WordnetDictionary' OpenNLP.Tools.Coreference.AbstractLinker' OpenNLP.Tools.Coreference.Resolver.AbstractResolver' OpenNLP.Tools.Coreference.Resolver.DefaultNonReferentialResolver' OpenNLP.Tools.Coreference.Resolver.MaximumEntropyResolver
Cyclic Dependency,OpenNLP,OpenNLP.Tools.Coreference.Mention,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: OpenNLP.Tools.Coreference.Mention' OpenNLP.Tools.Coreference.Resolver' OpenNLP.Tools.Coreference' OpenNLP.Tools.Coreference.Resolver' OpenNLP.Tools.Coreference,OpenNLP.Tools.Coreference.Mention.AbstractMentionFinder' OpenNLP.Tools.Coreference.Mention.DefaultParse' OpenNLP.Tools.Coreference.Mention.MentionContext' OpenNLP.Tools.Coreference.Mention.WordnetDictionary' OpenNLP.Tools.Coreference.Resolver.AbstractResolver' OpenNLP.Tools.Coreference.Resolver.DefaultNonReferentialResolver' OpenNLP.Tools.Coreference.Resolver.MaximumEntropyResolver' OpenNLP.Tools.Coreference.AbstractLinker
Cyclic Dependency,OpenNLP,OpenNLP.Tools.Coreference.Resolver,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: OpenNLP.Tools.Coreference.Resolver' OpenNLP.Tools.Coreference,OpenNLP.Tools.Coreference.Resolver.AbstractResolver' OpenNLP.Tools.Coreference.Resolver.DefaultNonReferentialResolver' OpenNLP.Tools.Coreference.Resolver.MaximumEntropyResolver' OpenNLP.Tools.Coreference.AbstractLinker
Cyclic Dependency,OpenNLP,OpenNLP.Tools.Coreference.Resolver,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: OpenNLP.Tools.Coreference.Resolver' OpenNLP.Tools.Coreference.Similarity' OpenNLP.Tools.Coreference,OpenNLP.Tools.Coreference.Resolver.AbstractResolver' OpenNLP.Tools.Coreference.Resolver.DefaultNonReferentialResolver' OpenNLP.Tools.Coreference.Resolver.MaximumEntropyResolver' OpenNLP.Tools.Coreference.Similarity.Context' OpenNLP.Tools.Coreference.Similarity.GenderModel' OpenNLP.Tools.Coreference.Similarity.SimilarityModel' OpenNLP.Tools.Coreference.AbstractLinker
Cyclic Dependency,OpenNLP,OpenNLP.Tools.Coreference.Resolver,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: OpenNLP.Tools.Coreference.Resolver' OpenNLP.Tools.Coreference.Similarity' OpenNLP.Tools.Coreference' OpenNLP.Tools.Coreference.Mention' OpenNLP.Tools.Coreference,OpenNLP.Tools.Coreference.Resolver.AbstractResolver' OpenNLP.Tools.Coreference.Resolver.DefaultNonReferentialResolver' OpenNLP.Tools.Coreference.Resolver.MaximumEntropyResolver' OpenNLP.Tools.Coreference.Similarity.Context' OpenNLP.Tools.Coreference.Similarity.GenderModel' OpenNLP.Tools.Coreference.Similarity.SimilarityModel' OpenNLP.Tools.Coreference.AbstractLinker' OpenNLP.Tools.Coreference.Mention.AbstractMentionFinder' OpenNLP.Tools.Coreference.Mention.DefaultParse' OpenNLP.Tools.Coreference.Mention.MentionContext' OpenNLP.Tools.Coreference.Mention.WordnetDictionary
