Implementation smell,Namespace,Class,File,Method,Description
Complex Method,Duplicati.Library.Backend,WEBDAV,D:\research\architectureSmells\repos\duplicati_duplicati\Duplicati\Library\Backend\WEBDAV\WEBDAV.cs,WEBDAV,Cyclomatic complexity of the method is 9
Complex Method,Duplicati.Library.Backend,WEBDAV,D:\research\architectureSmells\repos\duplicati_duplicati\Duplicati\Library\Backend\WEBDAV\WEBDAV.cs,ListWithouExceptionCatch,Cyclomatic complexity of the method is 16
Long Statement,Duplicati.Library.Backend,WEBDAV,D:\research\architectureSmells\repos\duplicati_duplicati\Duplicati\Library\Backend\WEBDAV\WEBDAV.cs,List,The length of the statement  "                        ((wex.Response as System.Net.HttpWebResponse).StatusCode == System.Net.HttpStatusCode.NotFound || (wex.Response as System.Net.HttpWebResponse).StatusCode == System.Net.HttpStatusCode.Conflict)) " is 193.
Long Statement,Duplicati.Library.Backend,WEBDAV,D:\research\architectureSmells\repos\duplicati_duplicati\Duplicati\Library\Backend\WEBDAV\WEBDAV.cs,List,The length of the statement  "                if (wex.Response as System.Net.HttpWebResponse != null && (wex.Response as System.Net.HttpWebResponse).StatusCode == System.Net.HttpStatusCode.MethodNotAllowed) " is 160.
Long Statement,Duplicati.Library.Backend,WEBDAV,D:\research\architectureSmells\repos\duplicati_duplicati\Duplicati\Library\Backend\WEBDAV\WEBDAV.cs,List,The length of the statement  "                    throw new UserInformationException(Strings.WEBDAV.MethodNotAllowedError((wex.Response as System.Net.HttpWebResponse).StatusCode)' "WebdavMethodNotAllowed"' wex); " is 161.
Long Statement,Duplicati.Library.Backend,WEBDAV,D:\research\architectureSmells\repos\duplicati_duplicati\Duplicati\Library\Backend\WEBDAV\WEBDAV.cs,ListWithouExceptionCatch,The length of the statement  "                    using (var fs = new System.IO.FileStream(m_debugPropfindFile' System.IO.FileMode.Create' System.IO.FileAccess.Write' System.IO.FileShare.None)) " is 143.
Long Statement,Duplicati.Library.Backend,WEBDAV,D:\research\architectureSmells\repos\duplicati_duplicati\Duplicati\Library\Backend\WEBDAV\WEBDAV.cs,CreateRequest,The length of the statement  "            System.Net.HttpWebRequest req = (System.Net.HttpWebRequest)System.Net.HttpWebRequest.Create(m_url + Library.Utility.Uri.UrlEncode(remotename).Replace("+"' "%20")); " is 163.
Long Statement,Duplicati.Library.Backend,WEBDAV,D:\research\architectureSmells\repos\duplicati_duplicati\Duplicati\Library\Backend\WEBDAV\WEBDAV.cs,PutAsync,The length of the statement  "                    if ((wex.Response as System.Net.HttpWebResponse).StatusCode == System.Net.HttpStatusCode.Conflict || (wex.Response as System.Net.HttpWebResponse).StatusCode == System.Net.HttpStatusCode.NotFound) " is 195.
Long Statement,Duplicati.Library.Backend,WEBDAV,D:\research\architectureSmells\repos\duplicati_duplicati\Duplicati\Library\Backend\WEBDAV\WEBDAV.cs,Get,The length of the statement  "                        throw new Exception(Strings.WEBDAV.SeenThenNotFoundError(m_path' remotename' System.IO.Path.GetExtension(remotename)' wex.Message)' wex); " is 137.
Long Statement,Duplicati.Library.Backend.Strings,WEBDAV,D:\research\architectureSmells\repos\duplicati_duplicati\Duplicati\Library\Backend\WEBDAV\Strings.cs,MethodNotAllowedError,The length of the statement  "{ return LC.L(@"The server returned the error code {0} ({1})' indicating that the server does not support WebDAV connections"' (int)statuscode' statuscode); }" is 158.
Long Statement,Duplicati.Library.Backend.Strings,WEBDAV,D:\research\architectureSmells\repos\duplicati_duplicati\Duplicati\Library\Backend\WEBDAV\Strings.cs,SeenThenNotFoundError,The length of the statement  "{ return LC.L(@"When listing the folder {0} the file {1} was listed' but the server now reports that the file is not found. " is 123.
Long Statement,Duplicati.Library.Backend.Strings,WEBDAV,D:\research\architectureSmells\repos\duplicati_duplicati\Duplicati\Library\Backend\WEBDAV\Strings.cs,SeenThenNotFoundError,The length of the statement  "This can be because the file is deleted or unavailable' but it can also be because the file extension {2} is blocked by the web server. IIS blocks unknown extensions by default. " is 177.
Empty Catch Block,Duplicati.Library.Backend,WEBDAV,D:\research\architectureSmells\repos\duplicati_duplicati\Duplicati\Library\Backend\WEBDAV\WEBDAV.cs,ListWithouExceptionCatch,The method has an empty catch block.
Empty Catch Block,Duplicati.Library.Backend,WEBDAV,D:\research\architectureSmells\repos\duplicati_duplicati\Duplicati\Library\Backend\WEBDAV\WEBDAV.cs,PutAsync,The method has an empty catch block.
