Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AXmlAttribute,0,3,10,0,2,96,3,0,1,-1,5,4
AXmlDocument,1,4,0,1,2,27,4,0,1,0.75,4,4
AXmlElement,0,10,10,0,9,209,25,0,1,-1,7,5
AXmlObject,7,10,9,2,6,209,15,5,1,0.5,7,16
AXmlReader,10,22,18,0,15,422,52,0,0,0.09,6,1
AXmlTag,2,3,13,1,2,109,3,0,2,1,4,6
AXmlText,0,3,2,0,2,36,3,0,2,-1,3,4
AXmlVisitor,0,5,0,0,5,32,11,0,0,-1,5,6
XmlDocumentationElement,10,8,6,0,6,241,32,0,0,0,11,1
IncrementalParserState,3,2,0,0,0,64,10,0,0,0,3,2
UnchangedSegment,3,2,0,3,2,16,2,0,0,0,0,2
InternalObject,5,2,0,5,2,18,2,5,0,1,2,6
InternalDocument,0,1,0,0,1,7,1,0,1,-1,2,2
InternalText,3,2,0,3,2,14,2,0,1,1,3,3
InternalTag,4,3,9,4,3,80,3,0,1,1,2,6
InternalSyntaxError,3,1,0,3,1,12,1,0,0,0,0,2
InternalAttribute,3,2,0,3,2,15,2,0,1,1,2,3
InternalElement,3,3,2,3,3,28,3,0,1,1,3,3
ObjectIterator,8,4,4,0,4,84,10,0,0,0,1,4
ReuseEqualityComparer,0,2,0,0,2,27,2,0,0,-1,1,0
SyntaxError,3,1,5,0,1,53,2,0,1,0,1,1
TagMatchingHeuristics,8,7,0,0,2,290,38,0,0,0,7,1
TextType,0,0,0,0,0,18,0,0,0,-1,0,2
Log,0,3,0,0,0,23,5,0,0,-1,0,4
InternalException,0,4,0,0,3,33,4,0,0,-1,0,0
TagReader,6,22,1,0,3,807,163,0,1,0.14,12,1
AXmlParser,0,7,1,0,5,103,15,0,0,-1,8,4
TokenReader,9,30,3,0,1,304,44,1,0,0,2,0
XmlSegment,2,1,3,0,1,26,2,0,1,0,1,0
