Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,TxEditor,Unclassified.TxEditor,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Unclassified.TxEditor' Unclassified.TxEditor.Views,Unclassified.TxEditor.FileNameHelper' Unclassified.TxEditor.Program' Unclassified.TxEditor.App' Unclassified.TxEditor.Views.AboutWindow' Unclassified.TxEditor.Views.CultureTextView' Unclassified.TxEditor.Views.CultureItem' Unclassified.TxEditor.Views.TextKeyWizardWindow
Cyclic Dependency,TxEditor,Unclassified.TxEditor,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Unclassified.TxEditor' Unclassified.TxEditor.ViewModels' Unclassified.TxEditor.Views,Unclassified.TxEditor.FileNameHelper' Unclassified.TxEditor.Program' Unclassified.TxEditor.App' Unclassified.TxEditor.ViewModels.CultureTextViewModel' Unclassified.TxEditor.ViewModels.MainViewModel' Unclassified.TxEditor.Views.AboutWindow' Unclassified.TxEditor.Views.CultureTextView' Unclassified.TxEditor.Views.CultureItem' Unclassified.TxEditor.Views.TextKeyWizardWindow
Cyclic Dependency,TxEditor,Unclassified.TxEditor,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Unclassified.TxEditor' Unclassified.TxEditor.Views' Unclassified.TxEditor.ViewModels' Unclassified.TxEditor.Views,Unclassified.TxEditor.FileNameHelper' Unclassified.TxEditor.Program' Unclassified.TxEditor.App' Unclassified.TxEditor.Views.AboutWindow' Unclassified.TxEditor.Views.CultureTextView' Unclassified.TxEditor.Views.CultureItem' Unclassified.TxEditor.Views.TextKeyWizardWindow' Unclassified.TxEditor.ViewModels.CultureTextViewModel' Unclassified.TxEditor.ViewModels.MainViewModel
Cyclic Dependency,TxEditor,Unclassified.TxEditor,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Unclassified.TxEditor' Unclassified.TxEditor.ViewModels' Unclassified.TxEditor.Views' Unclassified.TxEditor.ViewModels' Unclassified.TxEditor.Views,Unclassified.TxEditor.FileNameHelper' Unclassified.TxEditor.Program' Unclassified.TxEditor.App' Unclassified.TxEditor.ViewModels.CultureTextViewModel' Unclassified.TxEditor.ViewModels.MainViewModel' Unclassified.TxEditor.Views.AboutWindow' Unclassified.TxEditor.Views.CultureTextView' Unclassified.TxEditor.Views.CultureItem' Unclassified.TxEditor.Views.TextKeyWizardWindow
Cyclic Dependency,TxEditor,Unclassified.TxEditor.Converters,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Unclassified.TxEditor.Converters' Unclassified.TxEditor.Views' Unclassified.TxEditor.ViewModels,Unclassified.TxEditor.Converters.UnicodeInfoConverter' Unclassified.TxEditor.Converters.TreeNodesConverter' Unclassified.TxEditor.Views.AboutWindow' Unclassified.TxEditor.Views.CultureTextView' Unclassified.TxEditor.Views.CultureItem' Unclassified.TxEditor.Views.TextKeyWizardWindow' Unclassified.TxEditor.ViewModels.CultureTextViewModel' Unclassified.TxEditor.ViewModels.MainViewModel
Cyclic Dependency,TxEditor,Unclassified.TxEditor.Converters,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Unclassified.TxEditor.Converters' Unclassified.TxEditor.Views' Unclassified.TxEditor' Unclassified.TxEditor.ViewModels,Unclassified.TxEditor.Converters.UnicodeInfoConverter' Unclassified.TxEditor.Converters.TreeNodesConverter' Unclassified.TxEditor.Views.AboutWindow' Unclassified.TxEditor.Views.CultureTextView' Unclassified.TxEditor.Views.CultureItem' Unclassified.TxEditor.Views.TextKeyWizardWindow' Unclassified.TxEditor.FileNameHelper' Unclassified.TxEditor.Program' Unclassified.TxEditor.App' Unclassified.TxEditor.ViewModels.CultureTextViewModel' Unclassified.TxEditor.ViewModels.MainViewModel
Cyclic Dependency,TxEditor,Unclassified.TxEditor.Converters,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Unclassified.TxEditor.Converters' Unclassified.TxEditor.Views' Unclassified.TxEditor.ViewModels' Unclassified.TxEditor' Unclassified.TxEditor.ViewModels,Unclassified.TxEditor.Converters.UnicodeInfoConverter' Unclassified.TxEditor.Converters.TreeNodesConverter' Unclassified.TxEditor.Views.AboutWindow' Unclassified.TxEditor.Views.CultureTextView' Unclassified.TxEditor.Views.CultureItem' Unclassified.TxEditor.Views.TextKeyWizardWindow' Unclassified.TxEditor.ViewModels.CultureTextViewModel' Unclassified.TxEditor.ViewModels.MainViewModel' Unclassified.TxEditor.FileNameHelper' Unclassified.TxEditor.Program' Unclassified.TxEditor.App
Cyclic Dependency,TxEditor,Unclassified.TxEditor.ViewModels,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Unclassified.TxEditor.ViewModels' Unclassified.TxEditor,Unclassified.TxEditor.ViewModels.CultureTextViewModel' Unclassified.TxEditor.ViewModels.MainViewModel' Unclassified.TxEditor.FileNameHelper' Unclassified.TxEditor.Program' Unclassified.TxEditor.App
Cyclic Dependency,TxEditor,Unclassified.TxEditor.Views,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Unclassified.TxEditor.Views' Unclassified.TxEditor.ViewModels,Unclassified.TxEditor.Views.AboutWindow' Unclassified.TxEditor.Views.CultureTextView' Unclassified.TxEditor.Views.CultureItem' Unclassified.TxEditor.Views.TextKeyWizardWindow' Unclassified.TxEditor.ViewModels.CultureTextViewModel' Unclassified.TxEditor.ViewModels.MainViewModel
Unstable Dependency,TxEditor,Unclassified.TxEditor,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Unclassified.TxEditor.Views' Unclassified.TxEditor.ViewModels,Unclassified.TxEditor.MainWindow' Unclassified.TxEditor.MainViewModel
