Implementation smell,Namespace,Class,File,Method,Description
Complex Method,Azure.Core.Testing,RecordEntry,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\core\Azure.Core\tests\TestFramework\RecordEntry.cs,Deserialize,Cyclomatic complexity of the method is 8
Complex Method,Azure.Core.Tests,ClientDiagnosticListener,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\core\Azure.Core\tests\TestFramework\ClientDiagnosticListener.cs,OnNext,Cyclomatic complexity of the method is 9
Complex Method,Azure.Storage.Test.Shared,StorageRecordedTestSanitizer,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\storage\Azure.Storage.Common\tests\Shared\StorageRecordedTestSanitizer.cs,SanitizeTextBody,Cyclomatic complexity of the method is 10
Complex Method,Azure.Storage,TestExtensions,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\storage\Azure.Storage.Common\tests\Shared\TestExtensions.cs,ToString,Cyclomatic complexity of the method is 14
Long Parameter List,Azure.Core.Testing,SyncAsyncPolicyTestBase,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\core\Azure.Core\tests\TestFramework\SyncAsyncPolicyTestBase.cs,SendRequestAsync,The method has 5 parameters. Parameters: transport' requestAction' policy' responseClassifier' bufferResponse
Long Parameter List,Azure.Core.Testing,SyncAsyncPolicyTestBase,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\core\Azure.Core\tests\TestFramework\SyncAsyncPolicyTestBase.cs,SendGetRequest,The method has 5 parameters. Parameters: transport' policy' responseClassifier' bufferResponse' uri
Long Parameter List,Azure.Storage.Queues.Tests,QueueTestBase,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\storage\Azure.Storage.Queues\tests\QueueTestBase.cs,GetSecondaryReadServiceClient,The method has 5 parameters. Parameters: config' numberOfReadFailuresToSimulate' testExceptionPolicy' simulate404' enabledRequestMethods
Long Parameter List,Azure.Storage.Queues.Tests,QueueTestBase,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\storage\Azure.Storage.Queues\tests\QueueTestBase.cs,GetSecondaryReadQueueClient,The method has 5 parameters. Parameters: config' numberOfReadFailuresToSimulate' testExceptionPolicy' simulate404' enabledRequestMethods
Long Parameter List,Azure.Storage.Queues.Tests,QueueTestBase,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\storage\Azure.Storage.Queues\tests\QueueTestBase.cs,getSecondaryStorageOptions,The method has 5 parameters. Parameters: config' testExceptionPolicy' numberOfReadFailuresToSimulate' simulate404' enabledRequestMethods
Long Identifier,Azure.Core.Testing,ClientTestBase,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\core\Azure.Core\tests\TestFramework\ClientTestBase.cs,,The length of the parameter s_diagnosticScopeValidatingInterceptor is 38.
Long Identifier,Azure.Storage.Queues.Test,ServiceClientTests,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\storage\Azure.Storage.Queues\tests\ServiceClientTests.cs,PerformSecondaryStorageTest,The length of the parameter numberOfReadFailuresToSimulate is 30.
Long Identifier,Azure.Storage.Queues.Tests,QueueTestBase,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\storage\Azure.Storage.Queues\tests\QueueTestBase.cs,GetServiceClient_SecondaryAccount_ReadEnabledOnRetry,The length of the parameter numberOfReadFailuresToSimulate is 30.
Long Identifier,Azure.Storage.Queues.Tests,QueueTestBase,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\storage\Azure.Storage.Queues\tests\QueueTestBase.cs,GetQueueClient_SecondaryAccount_ReadEnabledOnRetry,The length of the parameter numberOfReadFailuresToSimulate is 30.
Long Identifier,Azure.Storage.Queues.Tests,QueueTestBase,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\storage\Azure.Storage.Queues\tests\QueueTestBase.cs,GetSecondaryReadServiceClient,The length of the parameter numberOfReadFailuresToSimulate is 30.
Long Identifier,Azure.Storage.Queues.Tests,QueueTestBase,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\storage\Azure.Storage.Queues\tests\QueueTestBase.cs,GetSecondaryReadQueueClient,The length of the parameter numberOfReadFailuresToSimulate is 30.
Long Identifier,Azure.Storage.Queues.Tests,QueueTestBase,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\storage\Azure.Storage.Queues\tests\QueueTestBase.cs,getSecondaryStorageOptions,The length of the parameter numberOfReadFailuresToSimulate is 30.
Long Identifier,Azure.Storage.Test,TestConfigurations,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\storage\Azure.Storage.Common\tests\Shared\TestConfigurations.cs,,The length of the parameter DefaultTestConfigPathEnvironmentVariable is 40.
Long Identifier,Azure.Storage.Test,TestExceptionPolicy,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\storage\Azure.Storage.Common\tests\Shared\TestExceptionPolicy.cs,TestExceptionPolicy,The length of the parameter numberOfReadFailuresToSimulate is 30.
Long Statement,Azure.Core.Testing,AsyncValidatingStream,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\core\Azure.Core\tests\TestFramework\AsyncValidatingStream.cs,Validate,The length of the statement  "                throw new InvalidOperationException("All stream calls were expected to be " + (_isAsync ? "async" : "sync") + " but were " + (isAsync ? "async" : "sync")); " is 155.
Long Statement,Azure.Core.Testing,ClientTestBase,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\core\Azure.Core\tests\TestFramework\ClientTestBase.cs,InstrumentClient,The length of the statement  "                        ClientValidation<TClient>.ValidationException = new InvalidOperationException($"Client type contains public non-virtual async method {methodInfo.Name}"); " is 153.
Long Statement,Azure.Core.Testing,DiagnosticScopeValidatingInterceptor,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\core\Azure.Core\tests\TestFramework\DiagnosticScopeValidatingInterceptor.cs,Intercept,The length of the statement  "                bool strict = !invocation.Method.GetCustomAttributes(true).Any(a => a.GetType().FullName == "Azure.Core.ForwardsClientCallsAttribute"); " is 135.
Long Statement,Azure.Core.Testing,DiagnosticScopeValidatingInterceptor,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\core\Azure.Core\tests\TestFramework\DiagnosticScopeValidatingInterceptor.cs,Intercept,The length of the statement  "                        MethodInfo getResultMethod = getAwaiterMethod.ReturnType.GetMethod("GetResult"' BindingFlags.Instance | BindingFlags.Public); " is 125.
Long Statement,Azure.Core.Testing,DiagnosticScopeValidatingInterceptor,D:\research\architectureSmells\repos\Azure_azure-sdk-for-net\sdk\core\Azure.Core\tests\TestFramework\DiagnosticScopeValidatingInterceptor.cs,Intercept,The length of the statement  "                            (string Key' object Value' DiagnosticListener Listener) e = diagnosticListener.Events.FirstOrDefault(e => e.Key == expectedEvent); " is 130.
