Implementation smell,Namespace,Class,File,Method,Description
Complex Method,SharpGL.Textures,Texture2D,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WPF\ObjectLoadingSample\Extensions\Texture2D.cs,SetImage,Cyclomatic complexity of the method is 9
Complex Method,ObjectLoadingSample,Scene,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WPF\ObjectLoadingSample\Scene.cs,RenderImmediateMode,Cyclomatic complexity of the method is 9
Long Statement,ObjectLoadingSample,Scene,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WPF\ObjectLoadingSample\Scene.cs,RenderRetainedMode,The length of the statement  "                    shaderPerPixel.SetUniform3(gl' "DiffuseMaterial"' mesh.material.Diffuse.r' mesh.material.Diffuse.g' mesh.material.Diffuse.b); " is 125.
Long Statement,ObjectLoadingSample,Scene,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WPF\ObjectLoadingSample\Scene.cs,RenderRetainedMode,The length of the statement  "                    shaderPerPixel.SetUniform3(gl' "AmbientMaterial"' mesh.material.Ambient.r' mesh.material.Ambient.g' mesh.material.Ambient.b); " is 125.
Long Statement,ObjectLoadingSample,Scene,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WPF\ObjectLoadingSample\Scene.cs,RenderRetainedMode,The length of the statement  "                    shaderPerPixel.SetUniform3(gl' "SpecularMaterial"' mesh.material.Specular.r' mesh.material.Specular.g' mesh.material.Specular.b); " is 129.
Magic Number,SharpGL.Textures,Texture2D,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WPF\ObjectLoadingSample\Extensions\Texture2D.cs,SetImage,The following statement contains a magic number: targetWidth = size / 2;
Magic Number,SharpGL.Textures,Texture2D,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WPF\ObjectLoadingSample\Extensions\Texture2D.cs,SetImage,The following statement contains a magic number: targetHeight = size / 2;
Magic Number,ObjectLoadingSample,Scene,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WPF\ObjectLoadingSample\Scene.cs,CreateProjectionMatrix,The following statement contains a magic number: const float S = 0.46f;
Magic Number,ObjectLoadingSample,Scene,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WPF\ObjectLoadingSample\Scene.cs,CreateProjectionMatrix,The following statement contains a magic number: projectionMatrix = glm.frustum(-S' S' -H' H' 1' 100);
Magic Number,ObjectLoadingSample,Scene,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WPF\ObjectLoadingSample\Scene.cs,CreateModelviewAndNormalMatrix,The following statement contains a magic number: mat4 translation = glm.translate(mat4.identity()' new vec3(0' 0' -40));
Magic Number,ObjectLoadingSample,Scene,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WPF\ObjectLoadingSample\Scene.cs,RenderImmediateMode,The following statement contains a magic number: mesh.indicesPerFace == 4
Magic Number,ObjectLoadingSample,Scene,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WPF\ObjectLoadingSample\Scene.cs,RenderRetainedMode,The following statement contains a magic number: shaderPerPixel.SetUniform3(gl' "LightPosition"' 0.25f' 0.25f' 10f);
Magic Number,ObjectLoadingSample,Scene,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WPF\ObjectLoadingSample\Scene.cs,RenderRetainedMode,The following statement contains a magic number: shaderPerPixel.SetUniform3(gl' "LightPosition"' 0.25f' 0.25f' 10f);
Magic Number,ObjectLoadingSample,Scene,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WPF\ObjectLoadingSample\Scene.cs,RenderRetainedMode,The following statement contains a magic number: shaderPerPixel.SetUniform3(gl' "LightPosition"' 0.25f' 0.25f' 10f);
Magic Number,ObjectLoadingSample,Scene,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WPF\ObjectLoadingSample\Scene.cs,RenderRetainedMode,The following statement contains a magic number: mesh.indicesPerFace == 4
Magic Number,ObjectLoadingSample,Scene,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WPF\ObjectLoadingSample\Scene.cs,CreateVertexBufferArray,The following statement contains a magic number: verticesVertexBuffer.SetData(gl' VertexAttributes.Position'                                   mesh.vertices.SelectMany(v => v.to_array()).ToArray()'                                   false' 3);
Magic Number,ObjectLoadingSample,Scene,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WPF\ObjectLoadingSample\Scene.cs,CreateVertexBufferArray,The following statement contains a magic number: normalsVertexBuffer.SetData(gl' VertexAttributes.Normal'                                              mesh.normals.SelectMany(v => v.to_array()).ToArray()'                                              false' 3);
Magic Number,ObjectLoadingSample,Scene,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WPF\ObjectLoadingSample\Scene.cs,CreateVertexBufferArray,The following statement contains a magic number: texCoordsVertexBuffer.SetData(gl' VertexAttributes.TexCoord'                                                mesh.uvs.SelectMany(v => v.to_array()).ToArray()'                                                false' 2);
Magic Number,ObjectLoadingSample,Scene,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WPF\ObjectLoadingSample\Scene.cs,SetScaleFactorAuto,The following statement contains a magic number: scaleFactor = 8.0f/max;
Magic Number,ObjectLoadingSample,MainWindow,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WPF\ObjectLoadingSample\MainWindow.xaml.cs,OpenGLControl_OpenGLDraw,The following statement contains a magic number: theta += 0.01f;
Magic Number,ObjectLoadingSample,MainWindow,D:\research\architectureSmells\repos\dwmkerr_sharpgl\source\SharpGL\Samples\WPF\ObjectLoadingSample\MainWindow.xaml.cs,comboBoxPolygonMode_SelectionChanged,The following statement contains a magic number: switch(comboBoxPolygonMode.SelectedIndex)              {                  case 0: openGlCtrl.OpenGL.PolygonMode(FaceMode.FrontAndBack' PolygonMode.Points);                      break;                  case 1: openGlCtrl.OpenGL.PolygonMode(FaceMode.FrontAndBack' PolygonMode.Lines);                      break;                  case 2: openGlCtrl.OpenGL.PolygonMode(FaceMode.FrontAndBack' PolygonMode.Filled);                      break;              }
