Implementation smell,Namespace,Class,File,Method,Description
Long Method,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The method has 147 lines of code.
Long Statement,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The length of the statement  "	program ["projection_matrix"].SetValue (Matrix4.CreatePerspectiveFieldOfView (0.45f' (float)width / height' 0.1f' 1000f)); " is 122.
Long Statement,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,OnRenderFrame,The length of the statement  "	program ["model_matrix"].SetValue (Matrix4.CreateRotationY (angle) * Matrix4.CreateTranslation (new Vector3 (-1.5f' 0' 0))); " is 124.
Long Statement,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,OnRenderFrame,The length of the statement  "	program ["model_matrix"].SetValue (Matrix4.CreateRotationY (angle / 2) * Matrix4.CreateRotationX (angle) * Matrix4.CreateTranslation (new Vector3 (1.5f' 0' 0))); " is 161.
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: program ["view_matrix"].SetValue (Matrix4.LookAt (new Vector3 (0' 0' 10)' Vector3.Zero' new Vector3 (0' 1' 0)));  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: pyramidTriangles = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11  }' BufferTarget.ElementArrayBuffer);  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: pyramidTriangles = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11  }' BufferTarget.ElementArrayBuffer);  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: pyramidTriangles = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11  }' BufferTarget.ElementArrayBuffer);  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: pyramidTriangles = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11  }' BufferTarget.ElementArrayBuffer);  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: pyramidTriangles = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11  }' BufferTarget.ElementArrayBuffer);  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: pyramidTriangles = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11  }' BufferTarget.ElementArrayBuffer);  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: pyramidTriangles = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11  }' BufferTarget.ElementArrayBuffer);  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: pyramidTriangles = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11  }' BufferTarget.ElementArrayBuffer);  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: pyramidTriangles = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11  }' BufferTarget.ElementArrayBuffer);  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: pyramidTriangles = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11  }' BufferTarget.ElementArrayBuffer);  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: cubeQuads = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11'  	12'  	13'  	14'  	15'  	16'  	17'  	18'  	19'  	20'  	21'  	22'  	23  }' BufferTarget.ElementArrayBuffer);  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: cubeQuads = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11'  	12'  	13'  	14'  	15'  	16'  	17'  	18'  	19'  	20'  	21'  	22'  	23  }' BufferTarget.ElementArrayBuffer);  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: cubeQuads = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11'  	12'  	13'  	14'  	15'  	16'  	17'  	18'  	19'  	20'  	21'  	22'  	23  }' BufferTarget.ElementArrayBuffer);  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: cubeQuads = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11'  	12'  	13'  	14'  	15'  	16'  	17'  	18'  	19'  	20'  	21'  	22'  	23  }' BufferTarget.ElementArrayBuffer);  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: cubeQuads = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11'  	12'  	13'  	14'  	15'  	16'  	17'  	18'  	19'  	20'  	21'  	22'  	23  }' BufferTarget.ElementArrayBuffer);  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: cubeQuads = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11'  	12'  	13'  	14'  	15'  	16'  	17'  	18'  	19'  	20'  	21'  	22'  	23  }' BufferTarget.ElementArrayBuffer);  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: cubeQuads = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11'  	12'  	13'  	14'  	15'  	16'  	17'  	18'  	19'  	20'  	21'  	22'  	23  }' BufferTarget.ElementArrayBuffer);  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: cubeQuads = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11'  	12'  	13'  	14'  	15'  	16'  	17'  	18'  	19'  	20'  	21'  	22'  	23  }' BufferTarget.ElementArrayBuffer);  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: cubeQuads = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11'  	12'  	13'  	14'  	15'  	16'  	17'  	18'  	19'  	20'  	21'  	22'  	23  }' BufferTarget.ElementArrayBuffer);  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: cubeQuads = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11'  	12'  	13'  	14'  	15'  	16'  	17'  	18'  	19'  	20'  	21'  	22'  	23  }' BufferTarget.ElementArrayBuffer);  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: cubeQuads = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11'  	12'  	13'  	14'  	15'  	16'  	17'  	18'  	19'  	20'  	21'  	22'  	23  }' BufferTarget.ElementArrayBuffer);  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: cubeQuads = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11'  	12'  	13'  	14'  	15'  	16'  	17'  	18'  	19'  	20'  	21'  	22'  	23  }' BufferTarget.ElementArrayBuffer);  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: cubeQuads = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11'  	12'  	13'  	14'  	15'  	16'  	17'  	18'  	19'  	20'  	21'  	22'  	23  }' BufferTarget.ElementArrayBuffer);  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: cubeQuads = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11'  	12'  	13'  	14'  	15'  	16'  	17'  	18'  	19'  	20'  	21'  	22'  	23  }' BufferTarget.ElementArrayBuffer);  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: cubeQuads = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11'  	12'  	13'  	14'  	15'  	16'  	17'  	18'  	19'  	20'  	21'  	22'  	23  }' BufferTarget.ElementArrayBuffer);  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: cubeQuads = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11'  	12'  	13'  	14'  	15'  	16'  	17'  	18'  	19'  	20'  	21'  	22'  	23  }' BufferTarget.ElementArrayBuffer);  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: cubeQuads = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11'  	12'  	13'  	14'  	15'  	16'  	17'  	18'  	19'  	20'  	21'  	22'  	23  }' BufferTarget.ElementArrayBuffer);  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: cubeQuads = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11'  	12'  	13'  	14'  	15'  	16'  	17'  	18'  	19'  	20'  	21'  	22'  	23  }' BufferTarget.ElementArrayBuffer);  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: cubeQuads = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11'  	12'  	13'  	14'  	15'  	16'  	17'  	18'  	19'  	20'  	21'  	22'  	23  }' BufferTarget.ElementArrayBuffer);  
Magic Number,OpenGLTutorial5,Program,D:\newReposJune17\giawa_opengl4tutorials\OpenGLTutorial5\OpenGLTutorial5\Program.cs,Main,The following statement contains a magic number: cubeQuads = new VBO<int> (new int[] {  	0'  	1'  	2'  	3'  	4'  	5'  	6'  	7'  	8'  	9'  	10'  	11'  	12'  	13'  	14'  	15'  	16'  	17'  	18'  	19'  	20'  	21'  	22'  	23  }' BufferTarget.ElementArrayBuffer);  
