Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Cadru.UnitTests.Environment,FrameworkVersionDetectionTests,D:\research\architectureSmells\repos1\scottdorman_cadru\tests\Cadru.Environment.Tests\FrameworkVersionDetectionTests.cs,FakeFramework10,The length of the statement  "                using (var regKey = Registry.LocalMachine.CreateSubKey(@"Software\\Microsoft\\Active Setup\\Installed Components\\{78705f0d-e8db-4b2d-8193-982bdda15ecd}")) " is 155.
Long Statement,Cadru.UnitTests.Environment,FrameworkVersionDetectionTests,D:\research\architectureSmells\repos1\scottdorman_cadru\tests\Cadru.Environment.Tests\FrameworkVersionDetectionTests.cs,FakeFramework10,The length of the statement  "                Registry.LocalMachine.DeleteSubKey(@"Software\\Microsoft\\Active Setup\\Installed Components\\{78705f0d-e8db-4b2d-8193-982bdda15ecd}"); " is 135.
Long Statement,Cadru.UnitTests.Environment,InternetInformationServicesDetectionTests,D:\research\architectureSmells\repos1\scottdorman_cadru\tests\Cadru.Environment.Tests\InternetInformationServicesDetectionTests.cs,IsSubcomponentInstalled,The length of the statement  "            Assert.IsFalse(InternetInformationServicesDetection.IsInstalled(InternetInformationServicesSubcomponent.FrontPageExtensions)); " is 126.
Long Statement,Cadru.UnitTests.Environment,InternetInformationServicesDetectionTests,D:\research\architectureSmells\repos1\scottdorman_cadru\tests\Cadru.Environment.Tests\InternetInformationServicesDetectionTests.cs,IsSubcomponentInstalled,The length of the statement  "            Assert.IsFalse(InternetInformationServicesDetection.IsInstalled(InternetInformationServicesSubcomponent.ManagementConsole)); " is 124.
Long Statement,Cadru.UnitTests.Environment,InternetInformationServicesDetectionTests,D:\research\architectureSmells\repos1\scottdorman_cadru\tests\Cadru.Environment.Tests\InternetInformationServicesDetectionTests.cs,IsSubcomponentInstalled,The length of the statement  "            Assert.IsFalse(InternetInformationServicesDetection.IsInstalled(InternetInformationServicesSubcomponent.InternetDataConnector)); " is 128.
Long Statement,Cadru.UnitTests.Environment,InternetInformationServicesDetectionTests,D:\research\architectureSmells\repos1\scottdorman_cadru\tests\Cadru.Environment.Tests\InternetInformationServicesDetectionTests.cs,IsSubcomponentInstalled,The length of the statement  "            Assert.IsFalse(InternetInformationServicesDetection.IsInstalled(InternetInformationServicesSubcomponent.InternetPrinting)); " is 123.
Long Statement,Cadru.UnitTests.Environment,InternetInformationServicesDetectionTests,D:\research\architectureSmells\repos1\scottdorman_cadru\tests\Cadru.Environment.Tests\InternetInformationServicesDetectionTests.cs,IsSubcomponentInstalled,The length of the statement  "            Assert.IsFalse(InternetInformationServicesDetection.IsInstalled(InternetInformationServicesSubcomponent.ServerSideIncludes)); " is 125.
Long Statement,Cadru.UnitTests.Environment,InternetInformationServicesDetectionTests,D:\research\architectureSmells\repos1\scottdorman_cadru\tests\Cadru.Environment.Tests\InternetInformationServicesDetectionTests.cs,IsFeatureInstalled,The length of the statement  "            Assert.IsTrue(InternetInformationServicesDetection.IsInstalled(InternetInformationServicesFeature.ApplicationInitialization)); " is 126.
Long Statement,Cadru.UnitTests.Environment,InternetInformationServicesDetectionTests,D:\research\architectureSmells\repos1\scottdorman_cadru\tests\Cadru.Environment.Tests\InternetInformationServicesDetectionTests.cs,IsFeatureInstalled,The length of the statement  "            Assert.IsTrue(InternetInformationServicesDetection.IsInstalled(InternetInformationServicesFeature.BasicAuthentication)); " is 120.
Long Statement,Cadru.UnitTests.Environment,InternetInformationServicesDetectionTests,D:\research\architectureSmells\repos1\scottdorman_cadru\tests\Cadru.Environment.Tests\InternetInformationServicesDetectionTests.cs,IsFeatureInstalled,The length of the statement  "            Assert.IsTrue(InternetInformationServicesDetection.IsInstalled(InternetInformationServicesFeature.ClientCertificateMappingAuthentication)); " is 139.
Long Statement,Cadru.UnitTests.Environment,InternetInformationServicesDetectionTests,D:\research\architectureSmells\repos1\scottdorman_cadru\tests\Cadru.Environment.Tests\InternetInformationServicesDetectionTests.cs,IsFeatureInstalled,The length of the statement  "            Assert.IsTrue(InternetInformationServicesDetection.IsInstalled(InternetInformationServicesFeature.DigestAuthentication)); " is 121.
