Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,KSPModAdmin.Core,KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.Helper,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.Helper' KSPModAdmin.Core.Controller' KSPModAdmin.Core.Config,KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.Helper.ColumnItemData' KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.Helper.TreeViewAdvColumnHelper' KSPModAdmin.Core.Controller.MainController' KSPModAdmin.Core.Controller.ModSelectionController' KSPModAdmin.Core.Controller.OptionsController' KSPModAdmin.Core.Config.AdminConfig,KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.Helper.ColumnItemData' KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.Helper.TreeViewAdvColumnHelper' KSPModAdmin.Core.Controller.MainController' KSPModAdmin.Core.Controller.ModSelectionController' KSPModAdmin.Core.Controller.OptionsController' KSPModAdmin.Core.Config.AdminConfig
Cyclic Dependency,KSPModAdmin.Core,KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.Helper,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.Helper' KSPModAdmin.Core.Controller' KSPModAdmin.Core.Utils' KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree,KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.Helper.ColumnItemData' KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.Helper.TreeViewAdvColumnHelper' KSPModAdmin.Core.Controller.MainController' KSPModAdmin.Core.Controller.ModSelectionController' KSPModAdmin.Core.Controller.OptionsController' KSPModAdmin.Core.Utils.AVCParser' KSPModAdmin.Core.Utils.ModPackHandler' KSPModAdmin.Core.Utils.ModNodeHandler' KSPModAdmin.Core.Utils.KSPPathHelper' KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.AutoRowHeightLayout' KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.TreeColumn' KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.TreeViewAdv,KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.Helper.ColumnItemData' KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.Helper.TreeViewAdvColumnHelper' KSPModAdmin.Core.Controller.MainController' KSPModAdmin.Core.Controller.ModSelectionController' KSPModAdmin.Core.Controller.OptionsController' KSPModAdmin.Core.Utils.AVCParser' KSPModAdmin.Core.Utils.ModPackHandler' KSPModAdmin.Core.Utils.ModNodeHandler' KSPModAdmin.Core.Utils.KSPPathHelper' KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.AutoRowHeightLayout' KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.TreeColumn' KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.TreeViewAdv
Cyclic Dependency,KSPModAdmin.Core,KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.Helper,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.Helper' KSPModAdmin.Core.Controller' KSPModAdmin.Core' KSPModAdmin.Core.Utils' KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree,KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.Helper.ColumnItemData' KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.Helper.TreeViewAdvColumnHelper' KSPModAdmin.Core.Controller.MainController' KSPModAdmin.Core.Controller.ModSelectionController' KSPModAdmin.Core.Controller.OptionsController' KSPModAdmin.Core.Constants' KSPModAdmin.Core.EventDistributor' KSPModAdmin.Core.TabView' KSPModAdmin.Core.Messages' KSPModAdmin.Core.Utils.AVCParser' KSPModAdmin.Core.Utils.ModPackHandler' KSPModAdmin.Core.Utils.ModNodeHandler' KSPModAdmin.Core.Utils.KSPPathHelper' KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.AutoRowHeightLayout' KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.TreeColumn' KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.TreeViewAdv,KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.Helper.ColumnItemData' KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.Helper.TreeViewAdvColumnHelper' KSPModAdmin.Core.Controller.MainController' KSPModAdmin.Core.Controller.ModSelectionController' KSPModAdmin.Core.Controller.OptionsController' KSPModAdmin.Core.Constants' KSPModAdmin.Core.EventDistributor' KSPModAdmin.Core.TabView' KSPModAdmin.Core.Messages' KSPModAdmin.Core.Utils.AVCParser' KSPModAdmin.Core.Utils.ModPackHandler' KSPModAdmin.Core.Utils.ModNodeHandler' KSPModAdmin.Core.Utils.KSPPathHelper' KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.AutoRowHeightLayout' KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.TreeColumn' KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.TreeViewAdv
Cyclic Dependency,KSPModAdmin.Core,KSPModAdmin.Core.Utils.SiteHandler,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: KSPModAdmin.Core.Utils.SiteHandler' KSPModAdmin.Core.Controller,KSPModAdmin.Core.Utils.SiteHandler.CurseForgeHandler' KSPModAdmin.Core.Utils.SiteHandler.GitHubHandler' KSPModAdmin.Core.Utils.SiteHandler.KspForumHandler' KSPModAdmin.Core.Controller.MainController' KSPModAdmin.Core.Controller.ModSelectionController' KSPModAdmin.Core.Controller.OptionsController,KSPModAdmin.Core.Utils.SiteHandler.CurseForgeHandler' KSPModAdmin.Core.Utils.SiteHandler.GitHubHandler' KSPModAdmin.Core.Utils.SiteHandler.KspForumHandler' KSPModAdmin.Core.Controller.MainController' KSPModAdmin.Core.Controller.ModSelectionController' KSPModAdmin.Core.Controller.OptionsController
Cyclic Dependency,KSPModAdmin.Core,KSPModAdmin.Core.Utils.SiteHandler,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: KSPModAdmin.Core.Utils.SiteHandler' KSPModAdmin.Core.Model' KSPModAdmin.Core.Controller,KSPModAdmin.Core.Utils.SiteHandler.CurseForgeHandler' KSPModAdmin.Core.Utils.SiteHandler.GitHubHandler' KSPModAdmin.Core.Utils.SiteHandler.KspForumHandler' KSPModAdmin.Core.Model.ConflicDataTreeModel' KSPModAdmin.Core.Model.ModSelectionColumnsInfo' KSPModAdmin.Core.Model.ModSelectionTreeModel' KSPModAdmin.Core.Model.ModNode' KSPModAdmin.Core.Controller.MainController' KSPModAdmin.Core.Controller.ModSelectionController' KSPModAdmin.Core.Controller.OptionsController,KSPModAdmin.Core.Utils.SiteHandler.CurseForgeHandler' KSPModAdmin.Core.Utils.SiteHandler.GitHubHandler' KSPModAdmin.Core.Utils.SiteHandler.KspForumHandler' KSPModAdmin.Core.Model.ConflicDataTreeModel' KSPModAdmin.Core.Model.ModSelectionColumnsInfo' KSPModAdmin.Core.Model.ModSelectionTreeModel' KSPModAdmin.Core.Model.ModNode' KSPModAdmin.Core.Controller.MainController' KSPModAdmin.Core.Controller.ModSelectionController' KSPModAdmin.Core.Controller.OptionsController
Cyclic Dependency,KSPModAdmin.Core,KSPModAdmin.Core.Utils.SiteHandler,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: KSPModAdmin.Core.Utils.SiteHandler' KSPModAdmin.Core.Controller' KSPModAdmin.Core.Config' KSPModAdmin.Core.Controller,KSPModAdmin.Core.Utils.SiteHandler.CurseForgeHandler' KSPModAdmin.Core.Utils.SiteHandler.GitHubHandler' KSPModAdmin.Core.Utils.SiteHandler.KspForumHandler' KSPModAdmin.Core.Controller.MainController' KSPModAdmin.Core.Controller.ModSelectionController' KSPModAdmin.Core.Controller.OptionsController' KSPModAdmin.Core.Config.AdminConfig,KSPModAdmin.Core.Utils.SiteHandler.CurseForgeHandler' KSPModAdmin.Core.Utils.SiteHandler.GitHubHandler' KSPModAdmin.Core.Utils.SiteHandler.KspForumHandler' KSPModAdmin.Core.Controller.MainController' KSPModAdmin.Core.Controller.ModSelectionController' KSPModAdmin.Core.Controller.OptionsController' KSPModAdmin.Core.Config.AdminConfig
Cyclic Dependency,KSPModAdmin.Core,KSPModAdmin.Core.Utils.SiteHandler,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: KSPModAdmin.Core.Utils.SiteHandler' KSPModAdmin.Core.Utils' KSPModAdmin.Core' KSPModAdmin.Core.Config' KSPModAdmin.Core.Controller,KSPModAdmin.Core.Utils.SiteHandler.CurseForgeHandler' KSPModAdmin.Core.Utils.SiteHandler.GitHubHandler' KSPModAdmin.Core.Utils.SiteHandler.KspForumHandler' KSPModAdmin.Core.Utils.AVCParser' KSPModAdmin.Core.Utils.ModPackHandler' KSPModAdmin.Core.Utils.ModNodeHandler' KSPModAdmin.Core.Utils.KSPPathHelper' KSPModAdmin.Core.Constants' KSPModAdmin.Core.EventDistributor' KSPModAdmin.Core.TabView' KSPModAdmin.Core.Messages' KSPModAdmin.Core.Config.AdminConfig' KSPModAdmin.Core.Controller.MainController' KSPModAdmin.Core.Controller.ModSelectionController' KSPModAdmin.Core.Controller.OptionsController,KSPModAdmin.Core.Utils.SiteHandler.CurseForgeHandler' KSPModAdmin.Core.Utils.SiteHandler.GitHubHandler' KSPModAdmin.Core.Utils.SiteHandler.KspForumHandler' KSPModAdmin.Core.Utils.AVCParser' KSPModAdmin.Core.Utils.ModPackHandler' KSPModAdmin.Core.Utils.ModNodeHandler' KSPModAdmin.Core.Utils.KSPPathHelper' KSPModAdmin.Core.Constants' KSPModAdmin.Core.EventDistributor' KSPModAdmin.Core.TabView' KSPModAdmin.Core.Messages' KSPModAdmin.Core.Config.AdminConfig' KSPModAdmin.Core.Controller.MainController' KSPModAdmin.Core.Controller.ModSelectionController' KSPModAdmin.Core.Controller.OptionsController
Cyclic Dependency,KSPModAdmin.Core,FolderSelect,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FolderSelect' KSPModAdmin.Core.Controller' KSPModAdmin.Core.Utils,FolderSelect.FolderSelectDialog' KSPModAdmin.Core.Controller.MainController' KSPModAdmin.Core.Controller.ModSelectionController' KSPModAdmin.Core.Controller.OptionsController' KSPModAdmin.Core.Utils.AVCParser' KSPModAdmin.Core.Utils.ModPackHandler' KSPModAdmin.Core.Utils.ModNodeHandler' KSPModAdmin.Core.Utils.KSPPathHelper,FolderSelect.FolderSelectDialog' KSPModAdmin.Core.Controller.MainController' KSPModAdmin.Core.Controller.ModSelectionController' KSPModAdmin.Core.Controller.OptionsController' KSPModAdmin.Core.Utils.AVCParser' KSPModAdmin.Core.Utils.ModPackHandler' KSPModAdmin.Core.Utils.ModNodeHandler' KSPModAdmin.Core.Utils.KSPPathHelper
Cyclic Dependency,KSPModAdmin.Core,FolderSelect,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FolderSelect' KSPModAdmin.Core.Controller' KSPModAdmin.Core' KSPModAdmin.Core.Utils,FolderSelect.FolderSelectDialog' KSPModAdmin.Core.Controller.MainController' KSPModAdmin.Core.Controller.ModSelectionController' KSPModAdmin.Core.Controller.OptionsController' KSPModAdmin.Core.Constants' KSPModAdmin.Core.EventDistributor' KSPModAdmin.Core.TabView' KSPModAdmin.Core.Messages' KSPModAdmin.Core.Utils.AVCParser' KSPModAdmin.Core.Utils.ModPackHandler' KSPModAdmin.Core.Utils.ModNodeHandler' KSPModAdmin.Core.Utils.KSPPathHelper,FolderSelect.FolderSelectDialog' KSPModAdmin.Core.Controller.MainController' KSPModAdmin.Core.Controller.ModSelectionController' KSPModAdmin.Core.Controller.OptionsController' KSPModAdmin.Core.Constants' KSPModAdmin.Core.EventDistributor' KSPModAdmin.Core.TabView' KSPModAdmin.Core.Messages' KSPModAdmin.Core.Utils.AVCParser' KSPModAdmin.Core.Utils.ModPackHandler' KSPModAdmin.Core.Utils.ModNodeHandler' KSPModAdmin.Core.Utils.KSPPathHelper
Cyclic Dependency,KSPModAdmin.Core,FolderSelect,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: FolderSelect' KSPModAdmin.Core.Controller' KSPModAdmin.Core.Utils' KSPModAdmin.Core' KSPModAdmin.Core.Utils,FolderSelect.FolderSelectDialog' KSPModAdmin.Core.Controller.MainController' KSPModAdmin.Core.Controller.ModSelectionController' KSPModAdmin.Core.Controller.OptionsController' KSPModAdmin.Core.Utils.AVCParser' KSPModAdmin.Core.Utils.ModPackHandler' KSPModAdmin.Core.Utils.ModNodeHandler' KSPModAdmin.Core.Utils.KSPPathHelper' KSPModAdmin.Core.Constants' KSPModAdmin.Core.EventDistributor' KSPModAdmin.Core.TabView' KSPModAdmin.Core.Messages,FolderSelect.FolderSelectDialog' KSPModAdmin.Core.Controller.MainController' KSPModAdmin.Core.Controller.ModSelectionController' KSPModAdmin.Core.Controller.OptionsController' KSPModAdmin.Core.Utils.AVCParser' KSPModAdmin.Core.Utils.ModPackHandler' KSPModAdmin.Core.Utils.ModNodeHandler' KSPModAdmin.Core.Utils.KSPPathHelper' KSPModAdmin.Core.Constants' KSPModAdmin.Core.EventDistributor' KSPModAdmin.Core.TabView' KSPModAdmin.Core.Messages
Cyclic Dependency,KSPModAdmin.Core,KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree' KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.NodeControls,KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.AutoRowHeightLayout' KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.TreeColumn' KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.TreeViewAdv' KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.NodeControls.BaseTextControl' KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.NodeControls.NodeCheckBox,KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.AutoRowHeightLayout' KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.TreeColumn' KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.TreeViewAdv' KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.NodeControls.BaseTextControl' KSPModAdmin.Core.Utils.Controls.Aga.Controls.Tree.NodeControls.NodeCheckBox
