Method,LOC,CC,PC
ILog:Log,0,1,4
LogExtensions:IsDebugEnabled,4,1,1
LogExtensions:IsErrorEnabled,4,1,1
LogExtensions:IsFatalEnabled,4,1,1
LogExtensions:IsInfoEnabled,4,1,1
LogExtensions:IsTraceEnabled,4,1,1
LogExtensions:IsWarnEnabled,4,1,1
LogExtensions:Debug,4,1,2
LogExtensions:Debug,6,2,2
LogExtensions:Debug,3,1,3
LogExtensions:Debug,3,1,4
LogExtensions:DebugFormat,6,2,3
LogExtensions:DebugException,6,2,3
LogExtensions:DebugException,6,2,4
LogExtensions:Error,4,1,2
LogExtensions:Error,6,2,2
LogExtensions:Error,3,1,3
LogExtensions:Error,3,1,4
LogExtensions:ErrorFormat,6,2,3
LogExtensions:ErrorException,6,2,4
LogExtensions:Fatal,3,1,2
LogExtensions:Fatal,6,2,2
LogExtensions:Fatal,3,1,3
LogExtensions:Fatal,3,1,4
LogExtensions:FatalFormat,6,2,3
LogExtensions:FatalException,6,2,4
LogExtensions:Info,4,1,2
LogExtensions:Info,6,2,2
LogExtensions:Info,3,1,3
LogExtensions:Info,3,1,4
LogExtensions:InfoFormat,6,2,3
LogExtensions:InfoException,6,2,4
LogExtensions:Trace,4,1,2
LogExtensions:Trace,6,2,2
LogExtensions:Trace,3,1,3
LogExtensions:Trace,3,1,4
LogExtensions:TraceFormat,6,2,3
LogExtensions:TraceException,6,2,4
LogExtensions:Warn,4,1,2
LogExtensions:Warn,6,2,2
LogExtensions:Warn,3,1,3
LogExtensions:Warn,3,1,4
LogExtensions:WarnFormat,6,2,3
LogExtensions:WarnException,6,2,4
LogExtensions:GuardAgainstNullLogger,6,2,1
LogExtensions:LogFormat,3,1,4
LogExtensions:AsFunc,3,1,1
LogExtensions:Return,3,1,1
ILogProvider:GetLogger,0,1,1
ILogProvider:OpenNestedContext,0,1,1
ILogProvider:OpenMappedContext,0,1,2
LogProvider:LogProvider,3,1,0
LogProvider:SetCurrentLogProvider,4,1,1
LogProvider:For,3,1,0
LogProvider:GetCurrentClassLogger,4,1,0
LogProvider:GetLogger,4,1,2
LogProvider:GetLogger,6,1,1
LogProvider:OpenNestedContext,6,1,1
LogProvider:OpenMappedContext,6,1,2
LogProvider:RaiseOnCurrentLogProviderSet,6,2,0
LogProvider:ResolveLogProvider,3,1,0
LogProvider:ForceResolveLogProvider,24,3,0
NoOpLogger:Log,3,1,4
LoggerExecutionWrapper:LoggerExecutionWrapper,4,1,2
LoggerExecutionWrapper:Log,23,3,4
LogProviderBase:LogProviderBase,6,1,0
LogProviderBase:GetLogger,0,1,1
LogProviderBase:OpenNestedContext,3,1,1
LogProviderBase:OpenMappedContext,3,1,2
LogProviderBase:GetOpenNdcMethod,3,1,0
LogProviderBase:GetOpenMdcMethod,3,1,0
NLogLogProvider:NLogLogProvider,7,2,0
NLogLogProvider:GetLogger,3,1,1
NLogLogProvider:IsLoggerAvailable,3,1,0
NLogLogProvider:GetOpenNdcMethod,7,1,0
NLogLogProvider:GetOpenMdcMethod,20,1,0
NLogLogProvider:GetLogManagerType,3,1,0
NLogLogProvider:GetGetLoggerMethodCall,7,1,0
NLogLogger:NLogLogger,36,3,0
NLogLogger:NLogLogger,3,1,1
NLogLogger:Log,93,10,4
NLogLogger:IsInTypeHierarchy,11,3,2
NLogLogger:LogException,48,2,3
NLogLogger:IsLogLevelEnable,17,2,1
NLogLogger:TranslateLevel,19,2,1
Log4NetLogProvider:Log4NetLogProvider,7,2,0
Log4NetLogProvider:GetLogger,9,1,1
Log4NetLogProvider:IsLoggerAvailable,3,1,0
Log4NetLogProvider:GetOpenNdcMethod,22,1,0
Log4NetLogProvider:GetOpenMdcMethod,25,1,0
Log4NetLogProvider:GetLogManagerType,3,1,0
Log4NetLogProvider:GetGetLoggerMethodCall,8,1,0
Log4NetLogger:Log4NetLogger,28,3,0
Log4NetLogger:Log4NetLogger,3,1,1
Log4NetLogger:GetLogDelegate,19,1,4
Log4NetLogger:GetCreateLoggingEvent,29,1,5
Log4NetLogger:GetIsEnabledFor,8,1,6
Log4NetLogger:GetLoggingEventPropertySetter,19,1,1
Log4NetLogger:Log,43,4,4
Log4NetLogger:PopulateProperties,9,2,3
Log4NetLogger:IsInTypeHierarchy,11,3,2
Log4NetLogger:IsLogLevelEnable,4,1,1
Log4NetLogger:TranslateLevel,18,2,1
EntLibLogProvider:EntLibLogProvider,13,2,0
EntLibLogProvider:EntLibLogProvider,6,2,0
EntLibLogProvider:GetLogger,3,1,1
EntLibLogProvider:IsLoggerAvailable,5,1,0
EntLibLogProvider:GetWriteLogEntry,18,1,0
EntLibLogProvider:GetShouldLogEntry,16,1,0
EntLibLogProvider:GetWriteLogExpression,16,1,3
EntLibLogger:EntLibLogger,5,1,3
EntLibLogger:Log,15,3,4
EntLibLogger:LogException,6,1,3
EntLibLogger:MapSeverity,15,2,1
SerilogLogProvider:SerilogLogProvider,8,2,0
SerilogLogProvider:GetLogger,3,1,1
SerilogLogProvider:IsLoggerAvailable,3,1,0
SerilogLogProvider:GetOpenNdcMethod,3,1,0
SerilogLogProvider:GetOpenMdcMethod,3,1,0
SerilogLogProvider:GetPushProperty,23,1,0
SerilogLogProvider:GetLogManagerType,3,1,0
SerilogLogProvider:GetForContextMethodCall,20,1,0
SerilogLogger:SerilogLogger,66,3,0
SerilogLogger:SerilogLogger,3,1,1
SerilogLogger:Log,20,4,4
SerilogLogger:LogMessage,3,1,3
SerilogLogger:LogException,3,1,4
SerilogLogger:TranslateLevel,17,2,1
LoupeLogProvider:LoupeLogProvider,7,2,0
LoupeLogProvider:GetLogger,3,1,1
LoupeLogProvider:IsLoggerAvailable,3,1,0
LoupeLogProvider:GetLogManagerType,3,1,0
LoupeLogProvider:GetLogWriteDelegate,11,1,0
LoupeLogger:LoupeLogger,9,1,2
LoupeLogger:Log,11,2,4
LoupeLogger:ToLogMessageSeverity,19,2,1
TraceEventTypeValues:TraceEventTypeValues,14,3,0
LogMessageFormatter:SimulateStructuredLogging,12,2,2
LogMessageFormatter:ReplaceFirst,8,2,3
LogMessageFormatter:FormatStructuredMessage,33,5,3
TypeExtensions:GetConstructorPortable,11,1,2
TypeExtensions:GetMethodPortable,7,1,2
TypeExtensions:GetMethodPortable,7,1,3
TypeExtensions:GetPropertyPortable,7,1,2
TypeExtensions:GetFieldsPortable,7,1,1
TypeExtensions:GetBaseTypePortable,7,1,1
TypeExtensions:CreateDelegate,3,1,2
TypeExtensions:GetAssemblyPortable,7,1,1
DisposableAction:DisposableAction,3,1,1
DisposableAction:Dispose,6,2,0
LogErrorExtensions:ErrorFormat,3,1,4
LogErrorExtensions:Error,3,1,3
ILog:Log,0,1,4
LogExtensions:IsDebugEnabled,4,1,1
LogExtensions:IsErrorEnabled,4,1,1
LogExtensions:IsFatalEnabled,4,1,1
LogExtensions:IsInfoEnabled,4,1,1
LogExtensions:IsTraceEnabled,4,1,1
LogExtensions:IsWarnEnabled,4,1,1
LogExtensions:Debug,4,1,2
LogExtensions:Debug,6,2,2
LogExtensions:Debug,3,1,3
LogExtensions:Debug,3,1,4
LogExtensions:DebugFormat,6,2,3
LogExtensions:DebugException,6,2,3
LogExtensions:DebugException,6,2,4
LogExtensions:Error,4,1,2
LogExtensions:Error,6,2,2
LogExtensions:Error,3,1,3
LogExtensions:Error,3,1,4
LogExtensions:ErrorFormat,6,2,3
LogExtensions:ErrorException,6,2,4
LogExtensions:Fatal,3,1,2
LogExtensions:Fatal,6,2,2
LogExtensions:Fatal,3,1,3
LogExtensions:Fatal,3,1,4
LogExtensions:FatalFormat,6,2,3
LogExtensions:FatalException,6,2,4
LogExtensions:Info,4,1,2
LogExtensions:Info,6,2,2
LogExtensions:Info,3,1,3
LogExtensions:Info,3,1,4
LogExtensions:InfoFormat,6,2,3
LogExtensions:InfoException,6,2,4
LogExtensions:Trace,4,1,2
LogExtensions:Trace,6,2,2
LogExtensions:Trace,3,1,3
LogExtensions:Trace,3,1,4
LogExtensions:TraceFormat,6,2,3
LogExtensions:TraceException,6,2,4
LogExtensions:Warn,4,1,2
LogExtensions:Warn,6,2,2
LogExtensions:Warn,3,1,3
LogExtensions:Warn,3,1,4
LogExtensions:WarnFormat,6,2,3
LogExtensions:WarnException,6,2,4
LogExtensions:GuardAgainstNullLogger,6,2,1
LogExtensions:LogFormat,3,1,4
LogExtensions:AsFunc,3,1,1
LogExtensions:Return,3,1,1
ILogProvider:GetLogger,0,1,1
ILogProvider:OpenNestedContext,0,1,1
ILogProvider:OpenMappedContext,0,1,2
LogProvider:LogProvider,3,1,0
LogProvider:SetCurrentLogProvider,4,1,1
LogProvider:For,3,1,0
LogProvider:GetCurrentClassLogger,4,1,0
LogProvider:GetLogger,4,1,2
LogProvider:GetLogger,6,1,1
LogProvider:OpenNestedContext,6,1,1
LogProvider:OpenMappedContext,6,1,2
LogProvider:RaiseOnCurrentLogProviderSet,6,2,0
LogProvider:ResolveLogProvider,3,1,0
LogProvider:ForceResolveLogProvider,24,3,0
NoOpLogger:Log,3,1,4
LoggerExecutionWrapper:LoggerExecutionWrapper,4,1,2
LoggerExecutionWrapper:Log,23,3,4
LogProviderBase:LogProviderBase,6,1,0
LogProviderBase:GetLogger,0,1,1
