Implementation smell,Namespace,Class,File,Method,Description
Long Parameter List,Conclave.Map.Store,MySqlTopicStore,C:\repos\guy-murphy_conclave-public\Conclave.MySql\Map\Store\MySqlTopicStore.cs,SetMetadata,The method has 5 parameters.
Long Parameter List,Conclave.Map.Store,MySqlTopicStore,C:\repos\guy-murphy_conclave-public\Conclave.MySql\Map\Store\MySqlTopicStore.cs,UpdateMetadataForPointingAssociations,The method has 6 parameters.
Long Parameter List,Conclave.Map.Store,MySqlTopicStore,C:\repos\guy-murphy_conclave-public\Conclave.MySql\Map\Store\MySqlTopicStore.cs,RemoveOccurrence,The method has 5 parameters.
Long Parameter List,Conclave.Map.Store,MySqlTopicStore,C:\repos\guy-murphy_conclave-public\Conclave.MySql\Map\Store\MySqlTopicStore.cs,SetOccurrence,The method has 7 parameters.
Long Parameter List,Conclave.Map.Store,MySqlTopicStore,C:\repos\guy-murphy_conclave-public\Conclave.MySql\Map\Store\MySqlTopicStore.cs,GetOccurrence,The method has 5 parameters.
Long Parameter List,Conclave.Map.Store,MySqlTopicStore,C:\repos\guy-murphy_conclave-public\Conclave.MySql\Map\Store\MySqlTopicStore.cs,CreateAssociation,The method has 6 parameters.
Long Parameter List,Conclave.Process.User,MySqlUserCredentialsStore,C:\repos\guy-murphy_conclave-public\Conclave.MySql\Process\User\MySqlUserCredentialsStore.cs,CreateUserCredentials,The method has 5 parameters.
Long Statement,Conclave.Map.Store,MySqlTopicStore,C:\repos\guy-murphy_conclave-public\Conclave.MySql\Map\Store\MySqlTopicStore.cs,RemoveMetadata,The length of the statement  "	this.Exec ("delete from metadata where parent=?parent and scope=?scope and name=?name"' _parameter ("?parent"' parent)' _parameter ("?scope"' scope)' _parameter ("?name"' name)); " is 178.
Long Statement,Conclave.Map.Store,MySqlTopicStore,C:\repos\guy-murphy_conclave-public\Conclave.MySql\Map\Store\MySqlTopicStore.cs,GetMetadata,The length of the statement  "	using (IDataReader reader = this.Read (sql' _parameter ("?parent"' parent)' _parameter ("?name"' name)' _parameter ("?scope"' scope))) { " is 136.
Long Statement,Conclave.Map.Store,MySqlTopicStore,C:\repos\guy-murphy_conclave-public\Conclave.MySql\Map\Store\MySqlTopicStore.cs,GetMetadataFor,The length of the statement  "			result.Add (new Metadata (parent' reader.ReadString ("scope")' reader.ReadString ("name")' reader.ReadString ("value"))); " is 121.
Long Statement,Conclave.Map.Store,MySqlTopicStore,C:\repos\guy-murphy_conclave-public\Conclave.MySql\Map\Store\MySqlTopicStore.cs,RemoveOccurrence,The length of the statement  "	this.Exec ("delete from occurrence where parent=?parent and scope=?scope and role=?role and behaviour=?behaviour and reference=?reference"' _parameter ("?parent"' parent)' _parameter ("?scope"' scope)' _parameter ("?role"' role)' _parameter ("?behaviour"' behaviour)' _parameter ("?reference"' reference)); " is 306.
Long Statement,Conclave.Map.Store,MySqlTopicStore,C:\repos\guy-murphy_conclave-public\Conclave.MySql\Map\Store\MySqlTopicStore.cs,SetOccurrence,The length of the statement  "	const string insertSql = @"insert into occurrence (parent' scope' role' behaviour' reference' data) values (?parent' ?scope' ?role' ?behaviour' ?reference' ?data)"; " is 164.
Long Statement,Conclave.Map.Store,MySqlTopicStore,C:\repos\guy-murphy_conclave-public\Conclave.MySql\Map\Store\MySqlTopicStore.cs,SetOccurrence,The length of the statement  "	const string updateSql = @"update occurrence set reference=?reference' data=?data where parent=?parent and scope=?scope and role=?role and behaviour=?behaviour"; " is 161.
Long Statement,Conclave.Map.Store,MySqlTopicStore,C:\repos\guy-murphy_conclave-public\Conclave.MySql\Map\Store\MySqlTopicStore.cs,GetOccurrence,The length of the statement  "	const string sql = @"select * from occurrence where parent=?parent and scope=?scope and role=?role and behaviour=?behaviour and reference=?reference"; " is 150.
Long Statement,Conclave.Map.Store,MySqlTopicStore,C:\repos\guy-murphy_conclave-public\Conclave.MySql\Map\Store\MySqlTopicStore.cs,GetOccurrence,The length of the statement  "	using (IDataReader reader = this.Read (sql' _parameter ("?parent"' parent)' _parameter ("?scope"' scope)' _parameter ("?role"' role)' _parameter ("?behaviour"' behaviour)' _parameter ("?reference"' reference))) { " is 212.
Long Statement,Conclave.Map.Store,MySqlTopicStore,C:\repos\guy-murphy_conclave-public\Conclave.MySql\Map\Store\MySqlTopicStore.cs,GetOccurrencesFor,The length of the statement  "			result.Add (new Occurrence (parent' reader.ReadString ("scope")' reader.ReadString ("role")' reader.ReadString ("behaviour")' reader.ReadString ("reference")' reader.ReadBinaryData ("data"))); " is 192.
Long Statement,Conclave.Map.Store,MySqlTopicStore,C:\repos\guy-murphy_conclave-public\Conclave.MySql\Map\Store\MySqlTopicStore.cs,CreateAssociation,The length of the statement  "	const string sql = @"insert into association (id' scope' type' role' parent' reference) values (?id' ?scope' ?type' ?role' ?parent' ?reference)"; " is 145.
Long Statement,Conclave.Map.Store,MySqlTopicStore,C:\repos\guy-murphy_conclave-public\Conclave.MySql\Map\Store\MySqlTopicStore.cs,CreateAssociation,The length of the statement  "	this.Exec (sql' _parameter ("?id"' id)' _parameter ("?scope"' scope)' _parameter ("?type"' type)' _parameter ("?role"' role)' _parameter ("?parent"' parent)' _parameter ("?reference"' reference)); " is 196.
